TIMESTAMP,EP,N_RX,N_ERR_PKTS,ERRS,SLOTS
2023-08-22 01:13:19.657381,161,1,0,{},RTTTTT
2023-08-22 01:13:20.658720,162,1,0,{},RTTTTT
2023-08-22 01:13:21.658422,163,1,0,{},RTTTTT
2023-08-22 01:13:22.658702,164,1,0,{},RTTTTT
2023-08-22 01:13:23.659482,165,1,0,{},RTTTTT
2023-08-22 01:13:24.657715,166,1,0,{},RTTTTT
2023-08-22 01:13:25.658416,167,1,0,{},RTTTTT
2023-08-22 01:13:26.657586,168,1,0,{},RTTTTT
2023-08-22 01:13:27.658255,169,1,0,{},RTTTTT
2023-08-22 01:13:28.658876,170,1,0,{},RTTTTT
2023-08-22 01:13:29.657468,171,1,0,{},RTTTTT
2023-08-22 01:13:30.658390,172,1,0,{},RTTTTT
2023-08-22 01:13:31.657857,173,1,0,{},RTTTTT
2023-08-22 01:13:32.659499,174,1,0,{},RTTTTT
2023-08-22 01:13:33.658514,175,1,0,{},RTTTTT
2023-08-22 01:13:34.658547,176,1,0,{},RTTTTT
2023-08-22 01:13:35.658392,177,1,0,{},RTTTTT
2023-08-22 01:13:36.658012,178,1,0,{},RTTTTT
2023-08-22 01:13:37.658476,179,1,0,{},RTTTTT
2023-08-22 01:13:38.658717,180,1,0,{},RTTTTT
2023-08-22 01:13:39.658621,181,1,0,{},RTTTTT
2023-08-22 01:13:40.658338,182,1,0,{},RTTTTT
2023-08-22 01:13:41.658238,183,1,0,{},RTTTTT
2023-08-22 01:13:42.659888,184,1,0,{},RTTTTT
2023-08-22 01:13:43.658323,185,1,0,{},HRTTTT
2023-08-22 01:13:44.658672,186,1,0,{},RTTTTT
2023-08-22 01:13:45.658334,187,1,0,{},RTTTTT
2023-08-22 01:13:46.658400,188,1,0,{},RTTTTT
2023-08-22 01:13:47.658400,189,1,0,{},RTTTTT
2023-08-22 01:13:48.658978,190,1,0,{},RTTTTT
2023-08-22 01:13:49.658915,191,1,0,{},HRTTTT
2023-08-22 01:13:50.658597,192,1,0,{},HRTTTT
2023-08-22 01:13:51.658736,193,1,0,{},RTTTTT
2023-08-22 01:13:52.658478,194,1,0,{},RTTTTT
2023-08-22 01:13:53.658432,195,1,0,{},RTTTTT
2023-08-22 01:13:54.658648,196,1,0,{},RTTTTT
2023-08-22 01:13:55.658512,197,1,0,{},RTTTTT
2023-08-22 01:13:56.658337,198,1,0,{},RTTTTT
2023-08-22 01:13:57.659686,199,1,0,{},RTTTTT
2023-08-22 01:13:58.658621,200,1,0,{},RTTTTT
2023-08-22 01:13:59.658998,201,1,0,{},RTTTTT
2023-08-22 01:14:00.658690,202,1,0,{},RTTTTT
2023-08-22 01:14:01.658492,203,1,0,{},RTTTTT
2023-08-22 01:14:02.658738,204,1,0,{},RTTTTT
