TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 13:31:02],2,1,0,SLTS:.RTTTT
[2023-07-31 13:31:03],3,2,1,SLTS:CRTTTT
[2023-07-31 13:31:03],4,1,0,SLTS:RTTTTT
[2023-07-31 13:31:03],5,2,1,SLTS:CRTTTT
[2023-07-31 13:31:04],6,2,1,SLTS:CHHRTT
[2023-07-31 13:31:05],7,1,0,SLTS:HHRTTT
[2023-07-31 13:31:06],8,1,0,SLTS:RTTTTT
[2023-07-31 13:31:07],9,1,0,SLTS:RTTTTT
[2023-07-31 13:31:08],10,1,0,SLTS:RTTTTT
[2023-07-31 13:31:09],11,2,1,SLTS:CRTTTT
[2023-07-31 13:31:10],12,1,0,SLTS:RTTTTT
[2023-07-31 13:31:11],13,2,1,SLTS:CRTTTT
[2023-07-31 13:31:12],14,1,0,SLTS:RTTTTT
[2023-07-31 13:31:13],15,1,0,SLTS:HHRTTT
[2023-07-31 13:31:14],16,1,0,SLTS:RTTTTT
[2023-07-31 13:31:15],17,1,0,SLTS:HRTTTT
[2023-07-31 13:31:16],18,1,0,SLTS:HRTTTT
[2023-07-31 13:31:17],19,1,0,SLTS:RTTTTT
[2023-07-31 13:31:18],20,1,0,SLTS:RTTTTT
[2023-07-31 13:31:19],21,1,0,SLTS:RTTTTT
[2023-07-31 13:31:20],22,1,0,SLTS:RTTTTT
[2023-07-31 13:31:21],23,1,0,SLTS:RTTTTT
[2023-07-31 13:31:22],24,1,0,SLTS:RTTTTT
[2023-07-31 13:31:23],25,1,0,SLTS:HRTTTT
[2023-07-31 13:31:24],26,1,0,SLTS:RTTTTT
[2023-07-31 13:31:25],27,3,2,SLTS:CCRTTT
[2023-07-31 13:31:26],28,1,0,SLTS:RTTTTT
[2023-07-31 13:31:27],29,1,0,SLTS:HRTTTT
[2023-07-31 13:31:28],30,1,0,SLTS:HHRTTT
[2023-07-31 13:31:29],31,2,1,SLTS:CRTTTT
[2023-07-31 13:31:30],32,1,0,SLTS:RTTTTT
[2023-07-31 13:31:31],33,1,0,SLTS:RTTTTT
[2023-07-31 13:31:32],34,1,0,SLTS:RTTTTT
[2023-07-31 13:31:33],35,1,0,SLTS:RTTTTT
[2023-07-31 13:31:34],36,1,0,SLTS:RTTTTT
[2023-07-31 13:31:35],37,1,0,SLTS:RTTTTT
[2023-07-31 13:31:36],38,1,0,SLTS:RTTTTT
[2023-07-31 13:31:37],39,1,0,SLTS:RTTTTT
[2023-07-31 13:31:38],40,1,0,SLTS:RTTTTT
[2023-07-31 13:31:39],41,1,0,SLTS:RTTTTT
[2023-07-31 13:31:40],42,1,0,SLTS:RTTTTT
[2023-07-31 13:31:41],43,1,0,SLTS:RTTTTT
[2023-07-31 13:31:42],44,2,1,SLTS:CRTTTT
[2023-07-31 13:31:43],45,1,0,SLTS:RTTTTT
[2023-07-31 13:31:44],46,1,0,SLTS:RTTTTT
[2023-07-31 13:31:45],47,1,0,SLTS:RTTTTT
[2023-07-31 13:31:46],48,1,0,SLTS:HHHRTT
[2023-07-31 13:31:47],49,1,0,SLTS:HHHRTT
[2023-07-31 13:31:48],50,1,0,SLTS:RTTTTT
[2023-07-31 13:31:49],51,1,0,SLTS:HRTTTT
[2023-07-31 13:31:50],52,1,0,SLTS:RTTTTT
[2023-07-31 13:31:51],53,1,0,SLTS:RTTTTT
[2023-07-31 13:31:52],54,1,0,SLTS:RTTTTT
[2023-07-31 13:31:53],55,1,0,SLTS:RTTTTT
[2023-07-31 13:31:54],56,2,1,SLTS:CHRTTT
[2023-07-31 13:31:55],57,1,0,SLTS:RTTTTT
[2023-07-31 13:31:56],58,1,0,SLTS:HRTTTT
[2023-07-31 13:31:57],59,1,0,SLTS:RTTTTT
[2023-07-31 13:31:58],60,1,0,SLTS:RTTTTT
[2023-07-31 13:31:59],61,1,0,SLTS:RTTTTT
[2023-07-31 13:32:00],62,2,1,SLTS:CHRTTT
[2023-07-31 13:32:01],63,1,0,SLTS:HRTTTT
[2023-07-31 13:32:02],64,1,0,SLTS:RTTTTT
[2023-07-31 13:32:03],65,1,0,SLTS:RTTTTT
[2023-07-31 13:32:04],66,2,1,SLTS:CRTTTT
[2023-07-31 13:32:05],67,1,0,SLTS:RTTTTT
[2023-07-31 13:32:06],68,1,0,SLTS:RTTTTT
[2023-07-31 13:32:07],69,1,0,SLTS:RTTTTT
[2023-07-31 13:32:08],70,1,0,SLTS:RTTTTT
[2023-07-31 13:32:09],71,1,0,SLTS:RTTTTT
[2023-07-31 13:32:10],72,2,1,SLTS:CHRTTT
[2023-07-31 13:32:11],73,1,0,SLTS:RTTTTT
[2023-07-31 13:32:12],74,1,0,SLTS:RTTTTT
