TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-08-09 16:25:09],1,1,0,SLTS:RTTTTT
[2023-08-09 16:25:10],2,2,1,SLTS:CRTTTT
[2023-08-09 16:25:11],3,2,1,SLTS:CRTTTT
[2023-08-09 16:25:12],4,1,0,SLTS:RTTTTT
[2023-08-09 16:25:13],5,1,0,SLTS:RTTTTT
[2023-08-09 16:25:14],6,2,1,SLTS:CRTTTT
[2023-08-09 16:25:15],7,1,0,SLTS:RTTTTT
[2023-08-09 16:25:16],8,1,0,SLTS:RTTTTT
[2023-08-09 16:25:17],9,3,2,SLTS:CCRTTT
[2023-08-09 16:25:18],10,1,0,SLTS:RTTTTT
[2023-08-09 16:25:19],11,1,0,SLTS:RTTTTT
[2023-08-09 16:25:20],12,2,1,SLTS:CRTTTT
[2023-08-09 16:25:21],13,1,0,SLTS:RTTTTT
[2023-08-09 16:25:22],14,3,2,SLTS:CCRTTT
[2023-08-09 16:25:23],15,1,0,SLTS:RTTTTT
[2023-08-09 16:25:24],16,2,1,SLTS:CRTTTT
[2023-08-09 16:25:25],17,1,0,SLTS:RTTTTT
[2023-08-09 16:25:26],18,1,0,SLTS:RTTTTT
[2023-08-09 16:25:27],19,1,0,SLTS:RTTTTT
[2023-08-09 16:25:28],20,2,1,SLTS:CRTTTT
[2023-08-09 16:25:29],21,3,2,SLTS:CCRTTT
[2023-08-09 16:25:30],22,1,0,SLTS:RTTTTT
[2023-08-09 16:25:31],23,2,1,SLTS:CRTTTT
[2023-08-09 16:25:32],24,2,1,SLTS:CRTTTT
[2023-08-09 16:25:33],25,1,0,SLTS:RTTTTT
[2023-08-09 16:25:34],26,2,1,SLTS:CRTTTT
[2023-08-09 16:25:35],27,1,0,SLTS:RTTTTT
[2023-08-09 16:25:36],28,1,0,SLTS:RTTTTT
[2023-08-09 16:25:37],29,1,0,SLTS:RTTTTT
[2023-08-09 16:25:38],30,1,0,SLTS:RTTTTT
[2023-08-09 16:25:39],31,1,0,SLTS:RTTTTT
[2023-08-09 16:25:40],32,1,0,SLTS:RTTTTT
