TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 15:50:28],2,1,0,SLTS:RTTTTT
[2023-07-31 15:50:28],3,1,0,SLTS:RTTTTT
[2023-07-31 15:50:29],4,1,0,SLTS:HRTTTT
[2023-07-31 15:50:30],5,1,0,SLTS:RTTTTT
[2023-07-31 15:50:31],6,1,0,SLTS:RTTTTT
[2023-07-31 15:50:32],7,5,4,SLTS:HCCCCR
[2023-07-31 15:50:33],8,1,0,SLTS:RTTTTT
[2023-07-31 15:50:34],9,1,0,SLTS:RTTTTT
[2023-07-31 15:50:35],10,1,0,SLTS:RTTTTT
[2023-07-31 15:50:36],11,1,0,SLTS:HRTTTT
[2023-07-31 15:50:37],12,2,1,SLTS:HCHHRT
[2023-07-31 15:50:38],13,1,0,SLTS:RTTTTT
[2023-07-31 15:50:39],14,1,0,SLTS:RTTTTT
[2023-07-31 15:50:40],15,1,0,SLTS:HRTTTT
[2023-07-31 15:50:41],16,2,1,SLTS:CRTTTT
[2023-07-31 15:50:42],17,2,1,SLTS:CRTTTT
[2023-07-31 15:50:43],18,2,1,SLTS:CHRTTT
[2023-07-31 15:50:44],19,3,2,SLTS:CCRTTT
[2023-07-31 15:50:45],20,1,0,SLTS:RTTTTT
[2023-07-31 15:50:46],21,1,0,SLTS:RTTTTT
[2023-07-31 15:50:47],22,1,0,SLTS:RTTTTT
[2023-07-31 15:50:48],23,2,1,SLTS:CRTTTT
[2023-07-31 15:50:49],24,2,1,SLTS:CRTTTT
[2023-07-31 15:50:50],25,1,0,SLTS:RTTTTT
[2023-07-31 15:50:51],26,3,2,SLTS:CCRTTT
[2023-07-31 15:50:52],27,1,0,SLTS:RTTTTT
[2023-07-31 15:50:53],28,1,0,SLTS:RTTTTT
[2023-07-31 15:50:54],29,1,0,SLTS:HRTTTT
[2023-07-31 15:50:55],30,1,0,SLTS:RTTTTT
[2023-07-31 15:50:56],31,1,0,SLTS:RTTTTT
[2023-07-31 15:50:57],32,1,0,SLTS:RTTTTT
[2023-07-31 15:50:58],33,1,0,SLTS:RTTTTT
[2023-07-31 15:50:59],34,2,1,SLTS:CHRTTT
[2023-07-31 15:51:00],35,1,0,SLTS:RTTTTT
[2023-07-31 15:51:01],36,1,0,SLTS:HRTTTT
[2023-07-31 15:51:02],37,1,0,SLTS:RTTTTT
[2023-07-31 15:51:03],38,1,0,SLTS:HRTTTT
[2023-07-31 15:51:04],39,1,0,SLTS:RTTTTT
[2023-07-31 15:51:05],40,2,1,SLTS:HCRTTT
[2023-07-31 15:51:06],41,4,4,SLTS:HCCCCE
[2023-07-31 15:51:07],42,1,0,SLTS:RTTTTT
[2023-07-31 15:51:08],43,1,0,SLTS:RTTTTT
[2023-07-31 15:51:09],44,1,0,SLTS:RTTTTT
[2023-07-31 15:51:10],45,3,2,SLTS:CCRTTT
[2023-07-31 15:51:11],46,1,0,SLTS:RTTTTT
[2023-07-31 15:51:12],47,1,0,SLTS:RTTTTT
[2023-07-31 15:51:13],48,1,0,SLTS:RTTTTT
[2023-07-31 15:51:14],49,1,0,SLTS:HRTTTT
[2023-07-31 15:51:15],50,1,0,SLTS:HRTTTT
[2023-07-31 15:51:16],51,1,0,SLTS:RTTTTT
[2023-07-31 15:51:17],52,1,0,SLTS:RTTTTT
[2023-07-31 15:51:18],53,1,0,SLTS:RTTTTT
[2023-07-31 15:51:19],54,2,1,SLTS:CRTTTT
[2023-07-31 15:51:20],55,2,1,SLTS:CHRTTT
[2023-07-31 15:51:21],56,2,1,SLTS:CRTTTT
[2023-07-31 15:51:22],57,1,0,SLTS:RTTTTT
[2023-07-31 15:51:23],58,4,3,SLTS:CCCRTT
[2023-07-31 15:51:24],59,5,5,SLTS:CHCCCC
[2023-07-31 15:51:25],60,3,3,SLTS:HCHCHC
[2023-07-31 15:51:26],61,6,6,SLTS:CCCCCC
[2023-07-31 15:51:27],62,1,0,SLTS:HRTTTT
[2023-07-31 15:51:28],63,1,0,SLTS:RTTTTT
[2023-07-31 15:51:29],64,1,0,SLTS:RTTTTT
[2023-07-31 15:51:30],65,1,0,SLTS:RTTTTT
[2023-07-31 15:51:31],66,5,5,SLTS:HCCCCC
[2023-07-31 15:51:32],67,1,0,SLTS:RTTTTT
[2023-07-31 15:51:33],68,1,0,SLTS:RTTTTT
[2023-07-31 15:51:34],69,1,0,SLTS:RTTTTT
[2023-07-31 15:51:35],70,1,0,SLTS:RTTTTT
[2023-07-31 15:51:36],71,1,0,SLTS:RTTTTT
[2023-07-31 15:51:37],72,2,1,SLTS:CHRTTT
[2023-07-31 15:51:38],73,1,0,SLTS:RTTTTT
[2023-07-31 15:51:39],74,1,0,SLTS:RTTTTT
[2023-07-31 15:51:40],75,1,0,SLTS:HRTTTT
[2023-07-31 15:51:41],76,1,0,SLTS:HRTTTT
[2023-07-31 15:51:42],77,6,6,SLTS:CCCCCC
[2023-07-31 15:51:43],78,1,0,SLTS:RTTTTT
[2023-07-31 15:51:44],79,1,0,SLTS:HHRTTT
[2023-07-31 15:51:45],80,3,2,SLTS:CCRTTT
[2023-07-31 15:51:46],81,2,1,SLTS:CRTTTT
[2023-07-31 15:51:47],82,2,1,SLTS:CHRTTT
[2023-07-31 15:51:48],83,4,3,SLTS:CCCRTT
[2023-07-31 15:51:49],84,1,0,SLTS:RTTTTT
