TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 12:59:35],1,1,0,SLTS:RTTTTT
[2023-07-31 12:59:36],2,1,0,SLTS:RTTTTT
[2023-07-31 12:59:37],3,1,0,SLTS:RTTTTT
[2023-07-31 12:59:38],4,1,0,SLTS:RTTTTT
[2023-07-31 12:59:39],5,1,0,SLTS:RTTTTT
[2023-07-31 12:59:40],6,1,0,SLTS:RTTTTT
[2023-07-31 12:59:41],7,1,0,SLTS:HRTTTT
[2023-07-31 12:59:42],8,1,0,SLTS:RTTTTT
[2023-07-31 12:59:43],9,1,0,SLTS:RTTTTT
[2023-07-31 12:59:44],10,1,0,SLTS:RTTTTT
[2023-07-31 12:59:45],11,1,0,SLTS:RTTTTT
[2023-07-31 12:59:46],12,1,0,SLTS:RTTTTT
[2023-07-31 12:59:47],13,1,0,SLTS:RTTTTT
[2023-07-31 12:59:48],14,1,0,SLTS:RTTTTT
[2023-07-31 12:59:49],15,1,0,SLTS:RTTTTT
[2023-07-31 12:59:50],16,3,2,SLTS:CHHCRT
[2023-07-31 12:59:51],17,1,0,SLTS:RTTTTT
[2023-07-31 12:59:52],18,1,0,SLTS:RTTTTT
[2023-07-31 12:59:53],19,1,0,SLTS:RTTTTT
[2023-07-31 12:59:54],20,1,0,SLTS:RTTTTT
[2023-07-31 12:59:55],21,1,0,SLTS:RTTTTT
[2023-07-31 12:59:56],22,1,0,SLTS:HRTTTT
[2023-07-31 12:59:57],23,1,0,SLTS:RTTTTT
[2023-07-31 12:59:58],24,2,1,SLTS:CRTTTT
[2023-07-31 12:59:59],25,1,0,SLTS:RTTTTT
[2023-07-31 13:00:00],26,2,1,SLTS:CRTTTT
[2023-07-31 13:00:01],27,1,0,SLTS:HRTTTT
[2023-07-31 13:00:02],28,1,0,SLTS:RTTTTT
[2023-07-31 13:00:03],29,1,0,SLTS:HRTTTT
[2023-07-31 13:00:04],30,1,0,SLTS:RTTTTT
[2023-07-31 13:00:05],31,1,0,SLTS:RTTTTT
[2023-07-31 13:00:06],32,1,0,SLTS:RTTTTT
[2023-07-31 13:00:07],33,1,0,SLTS:RTTTTT
[2023-07-31 13:00:08],34,1,0,SLTS:RTTTTT
[2023-07-31 13:00:09],35,1,0,SLTS:HRTTTT
[2023-07-31 13:00:10],36,1,0,SLTS:RTTTTT
[2023-07-31 13:00:11],37,1,0,SLTS:RTTTTT
[2023-07-31 13:00:12],38,1,0,SLTS:RTTTTT
[2023-07-31 13:00:13],39,1,0,SLTS:RTTTTT
[2023-07-31 13:00:14],40,1,0,SLTS:RTTTTT
[2023-07-31 13:00:15],41,2,1,SLTS:CRTTTT
[2023-07-31 13:00:16],42,1,0,SLTS:RTTTTT
[2023-07-31 13:00:17],43,1,0,SLTS:RTTTTT
[2023-07-31 13:00:18],44,1,0,SLTS:RTTTTT
[2023-07-31 13:00:19],45,1,0,SLTS:RTTTTT
[2023-07-31 13:00:20],46,1,0,SLTS:RTTTTT
[2023-07-31 13:00:21],47,1,0,SLTS:RTTTTT
[2023-07-31 13:00:22],48,1,0,SLTS:HRTTTT
[2023-07-31 13:00:23],49,1,0,SLTS:RTTTTT
[2023-07-31 13:00:24],50,1,0,SLTS:RTTTTT
[2023-07-31 13:00:25],51,1,0,SLTS:RTTTTT
[2023-07-31 13:00:26],52,1,0,SLTS:RTTTTT
[2023-07-31 13:00:27],53,1,0,SLTS:RTTTTT
[2023-07-31 13:00:28],54,1,0,SLTS:RTTTTT
