TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-08-09 16:22:47],1,1,0,SLTS:....RT
[2023-08-09 16:22:48],2,2,1,SLTS:CRTTTT
[2023-08-09 16:22:48],3,1,0,SLTS:RTTTTT
[2023-08-09 16:22:49],4,1,0,SLTS:HRTTTT
[2023-08-09 16:22:50],5,1,0,SLTS:RTTTTT
[2023-08-09 16:22:51],6,1,0,SLTS:RTTTTT
[2023-08-09 16:22:52],7,1,0,SLTS:RTTTTT
[2023-08-09 16:22:53],8,1,0,SLTS:RTTTTT
[2023-08-09 16:22:54],9,1,0,SLTS:RTTTTT
[2023-08-09 16:22:55],10,3,2,SLTS:CCRTTT
[2023-08-09 16:22:56],11,2,1,SLTS:CRTTTT
[2023-08-09 16:22:57],12,1,0,SLTS:RTTTTT
[2023-08-09 16:22:58],13,1,0,SLTS:RTTTTT
[2023-08-09 16:22:59],14,1,0,SLTS:RTTTTT
[2023-08-09 16:23:00],15,1,0,SLTS:RTTTTT
[2023-08-09 16:23:01],16,1,0,SLTS:RTTTTT
[2023-08-09 16:23:02],17,1,0,SLTS:RTTTTT
[2023-08-09 16:23:03],18,3,2,SLTS:CCRTTT
[2023-08-09 16:23:04],19,1,0,SLTS:RTTTTT
[2023-08-09 16:23:05],20,2,1,SLTS:CRTTTT
[2023-08-09 16:23:06],21,1,0,SLTS:RTTTTT
[2023-08-09 16:23:07],22,2,1,SLTS:CRTTTT
[2023-08-09 16:23:08],23,1,0,SLTS:RTTTTT
[2023-08-09 16:23:09],24,3,2,SLTS:CCRTTT
[2023-08-09 16:23:10],25,1,0,SLTS:RTTTTT
[2023-08-09 16:23:11],26,2,1,SLTS:CRTTTT
[2023-08-09 16:23:12],27,1,0,SLTS:RTTTTT
[2023-08-09 16:23:13],28,3,2,SLTS:CCRTTT
[2023-08-09 16:23:14],29,1,0,SLTS:RTTTTT
[2023-08-09 16:23:15],30,1,0,SLTS:RTTTTT
[2023-08-09 16:23:16],31,1,0,SLTS:RTTTTT
[2023-08-09 16:23:17],32,1,0,SLTS:RTTTTT
[2023-08-09 16:23:18],33,1,0,SLTS:RTTTTT
[2023-08-09 16:23:19],34,1,0,SLTS:RTTTTT
[2023-08-09 16:23:20],35,2,1,SLTS:CRTTTT
[2023-08-09 16:23:21],36,1,0,SLTS:RTTTTT
[2023-08-09 16:23:22],37,1,0,SLTS:RTTTTT
[2023-08-09 16:23:23],38,1,0,SLTS:RTTTTT
[2023-08-09 16:23:24],39,2,1,SLTS:CRTTTT
