TIMESTAMP,EP,N_RX,N_ERR_PKTS,ERRS,SLOTS
2023-08-22 02:26:48.518359,142,1,0,{},RTTTTT
2023-08-22 02:26:49.517985,143,1,0,{},RTTTTT
2023-08-22 02:26:50.516757,144,1,0,{},RTTTTT
2023-08-22 02:26:51.517925,145,1,0,{},RTTTTT
2023-08-22 02:26:52.518405,146,1,0,{},RTTTTT
2023-08-22 02:26:53.516934,147,3,2,{},CCRTTT
2023-08-22 02:26:54.517613,148,1,0,{},RTTTTT
2023-08-22 02:26:55.517713,149,1,0,{},RTTTTT
2023-08-22 02:26:56.516807,150,1,0,{},RTTTTT
2023-08-22 02:26:57.518201,151,1,0,{},RTTTTT
2023-08-22 02:26:58.517277,152,1,0,{},RTTTTT
2023-08-22 02:26:59.518378,153,1,0,{},RTTTTT
2023-08-22 02:27:00.518115,154,1,0,{},RTTTTT
2023-08-22 02:27:01.517323,155,2,1,{},CRTTTT
2023-08-22 02:27:02.516870,156,1,0,{},RTTTTT
2023-08-22 02:27:03.517830,157,1,0,{},RTTTTT
2023-08-22 02:27:04.517591,158,2,1,{},CRTTTT
2023-08-22 02:27:05.517637,159,1,0,{},RTTTTT
2023-08-22 02:27:06.517621,160,1,0,{},RTTTTT
2023-08-22 02:27:07.518036,161,1,0,{},RTTTTT
2023-08-22 02:27:08.516861,162,1,0,{},RTTTTT
2023-08-22 02:27:09.517584,163,1,0,{},RTTTTT
2023-08-22 02:27:10.516899,164,1,0,{},RTTTTT
2023-08-22 02:27:11.518631,165,1,0,{},RTTTTT
2023-08-22 02:27:12.517787,166,1,0,{},RTTTTT
2023-08-22 02:27:13.517312,167,1,0,{},RTTTTT
2023-08-22 02:27:14.516914,168,1,0,{},RTTTTT
2023-08-22 02:27:15.518660,169,1,0,{},RTTTTT
2023-08-22 02:27:16.517668,170,2,1,{},CRTTTT
2023-08-22 02:27:17.516728,171,1,0,{},RTTTTT
2023-08-22 02:27:18.517530,172,1,0,{},RTTTTT
2023-08-22 02:27:19.516910,173,1,0,{},RTTTTT
2023-08-22 02:27:20.518447,174,1,0,{},RTTTTT
2023-08-22 02:27:21.516956,175,1,0,{},RTTTTT
2023-08-22 02:27:22.517969,176,1,0,{},RTTTTT
2023-08-22 02:27:23.518605,177,1,0,{},RTTTTT
2023-08-22 02:27:24.518071,178,1,0,{},RTTTTT
2023-08-22 02:27:25.517947,179,1,0,{},RTTTTT
2023-08-22 02:27:26.519169,180,2,1,{},CRTTTT
2023-08-22 02:27:27.519147,181,1,0,{},RTTTTT
2023-08-22 02:27:28.517411,182,1,0,{},RTTTTT
2023-08-22 02:27:29.516210,183,2,1,{},CRTTTT
2023-08-22 02:27:30.516819,184,2,1,{},CRTTTT
2023-08-22 02:27:31.516521,185,1,0,{},RTTTTT
2023-08-22 02:27:32.516737,186,1,0,{},HRTTTT
2023-08-22 02:27:33.516874,187,1,0,{},RTTTTT
2023-08-22 02:27:34.517809,188,1,0,{},RTTTTT
2023-08-22 02:27:35.518177,189,1,0,{},RTTTTT
2023-08-22 02:27:36.517898,190,2,1,{},CRTTTT
2023-08-22 02:27:37.516810,191,2,1,{},CRTTTT
2023-08-22 02:27:38.516533,192,1,0,{},RTTTTT
2023-08-22 02:27:39.517917,193,1,0,{},RTTTTT
2023-08-22 02:27:40.516469,194,1,0,{},RTTTTT
2023-08-22 02:27:41.517811,195,1,0,{},RTTTTT
2023-08-22 02:27:42.518564,196,1,0,{},HRTTTT
2023-08-22 02:27:43.516643,197,2,1,{},CRTTTT
2023-08-22 02:27:44.516874,198,1,0,{},RTTTTT
2023-08-22 02:27:45.516540,199,1,0,{},RTTTTT
2023-08-22 02:27:46.516192,200,2,1,{},CRTTTT
2023-08-22 02:27:47.516753,201,1,0,{},RTTTTT
2023-08-22 02:27:48.517749,202,1,0,{},RTTTTT
2023-08-22 02:27:49.516776,203,1,0,{},RTTTTT
2023-08-22 02:27:50.517780,204,1,0,{},RTTTTT
2023-08-22 02:27:51.516936,205,1,0,{},RTTTTT
2023-08-22 02:27:52.516487,206,1,0,{},RTTTTT
2023-08-22 02:27:53.516763,207,1,0,{},RTTTTT
2023-08-22 02:27:54.518332,208,2,1,{},CRTTTT
2023-08-22 02:27:55.517214,209,2,1,{},CRTTTT
2023-08-22 02:27:56.517098,210,1,0,{},RTTTTT
2023-08-22 02:27:57.517588,211,1,0,{},RTTTTT
2023-08-22 02:27:58.516711,212,1,0,{},RTTTTT
2023-08-22 02:27:59.517152,213,1,0,{},RTTTTT
2023-08-22 02:28:00.518270,214,1,0,{},RTTTTT
2023-08-22 02:28:01.517350,215,1,0,{},RTTTTT
2023-08-22 02:28:02.517757,216,1,0,{},RTTTTT
2023-08-22 02:28:03.518753,217,1,0,{},HRTTTT
2023-08-22 02:28:04.517765,218,1,0,{},RTTTTT
2023-08-22 02:28:05.518354,219,1,0,{},RTTTTT
2023-08-22 02:28:06.518886,220,2,1,{},HCRTTT
2023-08-22 02:28:07.518376,221,1,0,{},RTTTTT
2023-08-22 02:28:08.518720,222,1,0,{},RTTTTT
2023-08-22 02:28:09.518020,223,1,0,{},RTTTTT
2023-08-22 02:28:10.519015,224,1,0,{},RTTTTT
2023-08-22 02:28:11.518609,225,1,0,{},RTTTTT
2023-08-22 02:28:12.518032,226,2,1,{},CRTTTT
2023-08-22 02:28:13.516887,227,1,0,{},RTTTTT
2023-08-22 02:28:14.517650,228,1,0,{},RTTTTT
2023-08-22 02:28:15.519587,229,1,0,{},RTTTTT
2023-08-22 02:28:16.518738,230,1,0,{},RTTTTT
2023-08-22 02:28:17.518564,231,2,1,{},CRTTTT
2023-08-22 02:28:18.517224,232,1,0,{},RTTTTT
2023-08-22 02:28:19.517373,233,1,0,{},RTTTTT
2023-08-22 02:28:20.518089,234,1,0,{},RTTTTT
2023-08-22 02:28:21.516767,235,1,0,{},RTTTTT
2023-08-22 02:28:22.518590,236,1,0,{},RTTTTT
2023-08-22 02:28:23.518097,237,1,0,{},RTTTTT
2023-08-22 02:28:24.518490,238,1,0,{},RTTTTT
2023-08-22 02:28:25.518206,239,1,0,{},RTTTTT
2023-08-22 02:28:26.518426,240,1,0,{},RTTTTT
2023-08-22 02:28:27.519501,241,1,0,{},RTTTTT
2023-08-22 02:28:28.519485,242,1,0,{},RTTTTT
2023-08-22 02:28:29.518238,243,1,0,{},RTTTTT
2023-08-22 02:28:30.518858,244,1,0,{},RTTTTT
2023-08-22 02:28:31.518613,245,1,0,{},RTTTTT
2023-08-22 02:28:32.517463,246,1,0,{},RTTTTT
2023-08-22 02:28:33.518193,247,2,1,{},CRTTTT
2023-08-22 02:28:34.518146,248,1,0,{},RTTTTT
2023-08-22 02:28:35.518009,249,1,0,{},RTTTTT
2023-08-22 02:28:36.516897,250,1,0,{},RTTTTT
2023-08-22 02:28:37.518693,251,1,0,{},RTTTTT
2023-08-22 02:28:38.518238,252,1,0,{},RTTTTT
2023-08-22 02:28:39.517973,253,1,0,{},RTTTTT
2023-08-22 02:28:40.517756,254,2,1,{},CRTTTT
2023-08-22 02:28:41.517902,255,1,0,{},RTTTTT
2023-08-22 02:28:42.518828,256,1,0,{},RTTTTT
2023-08-22 02:28:43.518482,257,1,0,{},RTTTTT
2023-08-22 02:28:44.518632,258,1,0,{},RTTTTT
2023-08-22 02:28:45.518462,259,1,0,{},RTTTTT
2023-08-22 02:28:46.518491,260,1,0,{},RTTTTT
2023-08-22 02:28:47.518647,261,1,0,{},RTTTTT
2023-08-22 02:28:48.518588,262,1,0,{},RTTTTT
2023-08-22 02:28:49.518335,263,1,0,{},RTTTTT
2023-08-22 02:28:50.518566,264,1,0,{},RTTTTT
2023-08-22 02:28:51.517904,265,1,0,{},RTTTTT
2023-08-22 02:28:52.519562,266,1,0,{},RTTTTT
2023-08-22 02:28:53.518519,267,1,0,{},RTTTTT
2023-08-22 02:28:54.518756,268,1,0,{},RTTTTT
2023-08-22 02:28:55.518176,269,1,0,{},RTTTTT
2023-08-22 02:28:56.518572,270,1,0,{},RTTTTT
2023-08-22 02:28:57.519135,271,1,0,{},RTTTTT
2023-08-22 02:28:58.518486,272,1,0,{},RTTTTT
2023-08-22 02:28:59.519157,273,2,1,{},CRTTTT
2023-08-22 02:29:00.518334,274,1,0,{},RTTTTT
2023-08-22 02:29:01.518188,275,1,0,{},RTTTTT
2023-08-22 02:29:02.519888,276,1,0,{},RTTTTT
2023-08-22 02:29:03.518739,277,2,1,{},CRTTTT
2023-08-22 02:29:04.518728,278,1,0,{},RTTTTT
2023-08-22 02:29:05.518662,279,2,1,{},CRTTTT
2023-08-22 02:29:06.518646,280,1,0,{},RTTTTT
2023-08-22 02:29:07.518758,281,1,0,{},RTTTTT
2023-08-22 02:29:08.518517,282,2,1,{},CRTTTT
2023-08-22 02:29:09.518021,283,1,0,{},RTTTTT
2023-08-22 02:29:10.519729,284,1,0,{},RTTTTT
2023-08-22 02:29:11.518676,285,3,2,{},CCRTTT
2023-08-22 02:29:12.518672,286,1,0,{},RTTTTT
2023-08-22 02:29:13.518320,287,2,1,{},CRTTTT
2023-08-22 02:29:14.518718,288,1,0,{},RTTTTT
2023-08-22 02:29:15.518124,289,1,0,{},RTTTTT
2023-08-22 02:29:16.519984,290,1,0,{},RTTTTT
2023-08-22 02:29:17.519027,291,1,0,{},RTTTTT
2023-08-22 02:29:18.519050,292,1,0,{},RTTTTT
2023-08-22 02:29:19.518500,293,1,0,{},RTTTTT
2023-08-22 02:29:20.517627,294,1,0,{},RTTTTT
2023-08-22 02:29:21.518867,295,1,0,{},RTTTTT
2023-08-22 02:29:22.518396,296,3,2,{},CCRTTT
2023-08-22 02:29:23.516388,297,1,0,{},RTTTTT
2023-08-22 02:29:24.519179,298,1,0,{},RTTTTT
2023-08-22 02:29:25.518292,299,1,0,{},RTTTTT
2023-08-22 02:29:26.517886,300,1,0,{},RTTTTT
2023-08-22 02:29:27.517627,301,1,0,{},RTTTTT
2023-08-22 02:29:28.517271,302,1,0,{},RTTTTT
2023-08-22 02:29:29.518148,303,1,0,{},RTTTTT
2023-08-22 02:29:30.518349,304,1,0,{},RTTTTT
2023-08-22 02:29:31.518752,305,1,0,{},RTTTTT
2023-08-22 02:29:32.516379,306,1,0,{},RTTTTT
2023-08-22 02:29:33.517346,307,1,0,{},RTTTTT
2023-08-22 02:29:34.517413,308,1,0,{},RTTTTT
2023-08-22 02:29:35.516695,309,1,0,{},RTTTTT
2023-08-22 02:29:36.517750,310,1,0,{},RTTTTT
2023-08-22 02:29:37.516777,311,1,0,{},RTTTTT
2023-08-22 02:29:38.517772,312,1,0,{},RTTTTT
2023-08-22 02:29:39.517592,313,1,0,{},RTTTTT
2023-08-22 02:29:40.517809,314,1,0,{},RTTTTT
2023-08-22 02:29:41.519179,315,1,0,{},RTTTTT
2023-08-22 02:29:42.518284,316,1,0,{},RTTTTT
2023-08-22 02:29:43.517431,317,1,0,{},RTTTTT
2023-08-22 02:29:44.518235,318,1,0,{},RTTTTT
2023-08-22 02:29:45.517616,319,1,0,{},RTTTTT
2023-08-22 02:29:46.517124,320,1,0,{},RTTTTT
2023-08-22 02:29:47.518288,321,2,1,{},CRTTTT
2023-08-22 02:29:48.518075,322,1,0,{},RTTTTT
2023-08-22 02:29:49.518100,323,1,0,{},RTTTTT
2023-08-22 02:29:50.517962,324,2,1,{},CRTTTT
2023-08-22 02:29:51.517536,325,1,0,{},RTTTTT
2023-08-22 02:29:52.516892,326,1,0,{},RTTTTT
2023-08-22 02:29:53.518418,327,1,0,{},RTTTTT
2023-08-22 02:29:54.517525,328,1,0,{},RTTTTT
2023-08-22 02:29:55.517732,329,1,0,{},RTTTTT
2023-08-22 02:29:56.517650,330,1,0,{},RTTTTT
2023-08-22 02:29:57.518145,331,1,0,{},RTTTTT
2023-08-22 02:29:58.517696,332,1,0,{},RTTTTT
2023-08-22 02:29:59.517384,333,1,0,{},RTTTTT
2023-08-22 02:30:00.517444,334,1,0,{},RTTTTT
2023-08-22 02:30:01.516766,335,1,0,{},RTTTTT
2023-08-22 02:30:02.518139,336,2,1,{},CRTTTT
2023-08-22 02:30:03.519916,337,1,0,{},RTTTTT
2023-08-22 02:30:04.517928,338,1,0,{},RTTTTT
2023-08-22 02:30:05.517992,339,1,0,{},RTTTTT
2023-08-22 02:30:06.518623,340,1,0,{},RTTTTT
2023-08-22 02:30:07.518391,341,1,0,{},RTTTTT
2023-08-22 02:30:08.518589,342,1,0,{},RTTTTT
2023-08-22 02:30:09.518273,343,1,0,{},RTTTTT
2023-08-22 02:30:10.518503,344,2,1,{},CRTTTT
2023-08-22 02:30:11.519128,345,1,0,{},RTTTTT
2023-08-22 02:30:12.518425,346,1,0,{},RTTTTT
2023-08-22 02:30:13.517481,347,1,0,{},RTTTTT
2023-08-22 02:30:14.517558,348,2,1,{},CRTTTT
2023-08-22 02:30:15.518007,349,1,0,{},RTTTTT
2023-08-22 02:30:16.518252,350,1,0,{},RTTTTT
2023-08-22 02:30:17.519356,351,1,0,{},RTTTTT
2023-08-22 02:30:18.522325,352,1,0,{},RTTTTT
2023-08-22 02:30:19.518217,353,1,0,{},RTTTTT
2023-08-22 02:30:20.518664,354,1,0,{},RTTTTT
2023-08-22 02:30:21.518589,355,2,1,{},CRTTTT
2023-08-22 02:30:22.518955,356,1,0,{},RTTTTT
2023-08-22 02:30:23.520359,357,1,0,{},RTTTTT
2023-08-22 02:30:24.519427,358,1,0,{},RTTTTT
2023-08-22 02:30:25.518886,359,1,0,{},RTTTTT
2023-08-22 02:30:26.518602,360,2,1,{},CRTTTT
2023-08-22 02:30:27.520373,361,1,0,{},RTTTTT
2023-08-22 02:30:28.517668,362,1,0,{},RTTTTT
2023-08-22 02:30:29.517764,363,2,1,{},CRTTTT
2023-08-22 02:30:30.517635,364,1,0,{},RTTTTT
2023-08-22 02:30:31.518207,365,1,0,{},HRTTTT
2023-08-22 02:30:32.517847,366,2,1,{},CRTTTT
2023-08-22 02:30:33.517453,367,1,0,{},RTTTTT
2023-08-22 02:30:34.517576,368,1,0,{},RTTTTT
2023-08-22 02:30:35.517960,369,2,1,{},CRTTTT
2023-08-22 02:30:36.517729,370,1,0,{},RTTTTT
2023-08-22 02:30:37.519945,371,1,0,{},RTTTTT
2023-08-22 02:30:38.520894,372,2,1,{},CRTTTT
2023-08-22 02:30:39.518516,373,1,0,{},RTTTTT
2023-08-22 02:30:40.518735,374,1,0,{},RTTTTT
2023-08-22 02:30:41.518470,375,1,0,{},RTTTTT
2023-08-22 02:30:42.518903,376,1,0,{},RTTTTT
2023-08-22 02:30:43.517838,377,1,0,{},RTTTTT
2023-08-22 02:30:44.517195,378,1,0,{},RTTTTT
2023-08-22 02:30:45.517631,379,2,1,{},CRTTTT
2023-08-22 02:30:46.517795,380,1,0,{},RTTTTT
2023-08-22 02:30:47.517204,381,1,0,{},RTTTTT
2023-08-22 02:30:48.518789,382,1,0,{},RTTTTT
2023-08-22 02:30:49.518578,383,1,0,{},RTTTTT
2023-08-22 02:30:50.518389,384,1,0,{},RTTTTT
2023-08-22 02:30:51.518453,385,1,0,{},RTTTTT
2023-08-22 02:30:52.520098,386,1,0,{},RTTTTT
2023-08-22 02:30:53.518982,387,1,0,{},HRTTTT
2023-08-22 02:30:54.518726,388,1,0,{},RTTTTT
2023-08-22 02:30:55.518677,389,1,0,{},RTTTTT
2023-08-22 02:30:56.518398,390,1,0,{},RTTTTT
2023-08-22 02:30:57.518375,391,1,0,{},RTTTTT
2023-08-22 02:30:58.517791,392,1,0,{},RTTTTT
2023-08-22 02:30:59.518365,393,1,0,{},RTTTTT
2023-08-22 02:31:00.519029,394,1,0,{},RTTTTT
2023-08-22 02:31:01.518652,395,1,0,{},RTTTTT
2023-08-22 02:31:02.518965,396,2,1,{},CRTTTT
2023-08-22 02:31:03.518494,397,1,0,{},RTTTTT
2023-08-22 02:31:04.518221,398,1,0,{},RTTTTT
2023-08-22 02:31:05.518847,399,1,0,{},RTTTTT
2023-08-22 02:31:06.518365,400,1,0,{},RTTTTT
2023-08-22 02:31:07.519841,401,2,1,{},CRTTTT
2023-08-22 02:31:08.518306,402,1,0,{},RTTTTT
2023-08-22 02:31:09.518526,403,2,1,{},CRTTTT
2023-08-22 02:31:10.517973,404,1,0,{},RTTTTT
2023-08-22 02:31:11.518899,405,1,0,{},RTTTTT
2023-08-22 02:31:12.518133,406,1,0,{},RTTTTT
2023-08-22 02:31:13.519338,407,1,0,{},RTTTTT
2023-08-22 02:31:14.518674,408,1,0,{},RTTTTT
2023-08-22 02:31:15.519587,409,1,0,{},RTTTTT
2023-08-22 02:31:16.518360,410,1,0,{},RTTTTT
2023-08-22 02:31:17.518009,411,1,0,{},RTTTTT
2023-08-22 02:31:18.517930,412,1,0,{},RTTTTT
2023-08-22 02:31:19.518476,413,2,1,{},CRTTTT
2023-08-22 02:31:20.518186,414,1,0,{},RTTTTT
2023-08-22 02:31:21.518346,415,1,0,{},RTTTTT
2023-08-22 02:31:22.517878,416,1,0,{},RTTTTT
2023-08-22 02:31:23.518579,417,1,0,{},RTTTTT
2023-08-22 02:31:24.519590,418,2,1,{},CRTTTT
2023-08-22 02:31:25.518404,419,2,1,{},CRTTTT
2023-08-22 02:31:26.518756,420,1,0,{},RTTTTT
2023-08-22 02:31:27.518996,421,1,0,{},RTTTTT
2023-08-22 02:31:28.519292,422,1,0,{},RTTTTT
2023-08-22 02:31:29.518753,423,1,0,{},RTTTTT
2023-08-22 02:31:30.519214,424,1,0,{},RTTTTT
2023-08-22 02:31:31.519546,425,1,0,{},RTTTTT
2023-08-22 02:31:32.519206,426,1,0,{},RTTTTT
2023-08-22 02:31:33.518978,427,1,0,{},RTTTTT
2023-08-22 02:31:34.517704,428,2,1,{},CRTTTT
2023-08-22 02:31:35.518178,429,1,0,{},RTTTTT
2023-08-22 02:31:36.517653,430,3,2,{},CCRTTT
2023-08-22 02:31:37.518611,431,1,0,{},RTTTTT
2023-08-22 02:31:38.519032,432,1,0,{},RTTTTT
2023-08-22 02:31:39.518089,433,1,0,{},RTTTTT
2023-08-22 02:31:40.519506,434,3,2,{},CCRTTT
2023-08-22 02:31:41.519775,435,1,0,{},RTTTTT
2023-08-22 02:31:42.520197,436,2,1,{},CRTTTT
2023-08-22 02:31:43.519582,437,1,0,{},RTTTTT
2023-08-22 02:31:44.519466,438,1,0,{},RTTTTT
2023-08-22 02:31:45.518439,439,1,0,{},RTTTTT
2023-08-22 02:31:46.519079,440,1,0,{},RTTTTT
2023-08-22 02:31:47.519473,441,2,1,{},CRTTTT
2023-08-22 02:31:48.518930,442,2,1,{},CRTTTT
2023-08-22 02:31:49.517931,443,1,0,{},RTTTTT
2023-08-22 02:31:50.519592,444,1,0,{},RTTTTT
2023-08-22 02:31:51.518620,445,1,0,{},RTTTTT
2023-08-22 02:31:52.519209,446,2,1,{},CRTTTT
2023-08-22 02:31:53.518361,447,2,1,{},CRTTTT
2023-08-22 02:31:54.519620,448,1,0,{},RTTTTT
2023-08-22 02:31:55.519120,449,1,0,{},RTTTTT
2023-08-22 02:31:56.518739,450,1,0,{},RTTTTT
2023-08-22 02:31:57.519350,451,1,0,{},RTTTTT
2023-08-22 02:31:58.519350,452,1,0,{},RTTTTT
2023-08-22 02:31:59.519048,453,2,1,{},CRTTTT
2023-08-22 02:32:00.519233,454,1,0,{},RTTTTT
2023-08-22 02:32:01.519188,455,1,0,{},RTTTTT
2023-08-22 02:32:02.518577,456,1,0,{},RTTTTT
2023-08-22 02:32:03.519315,457,1,0,{},RTTTTT
2023-08-22 02:32:04.518199,458,1,0,{},RTTTTT
2023-08-22 02:32:05.518544,459,1,0,{},RTTTTT
2023-08-22 02:32:06.519829,460,2,1,{},CRTTTT
2023-08-22 02:32:07.519306,461,2,1,{},CRTTTT
2023-08-22 02:32:08.518664,462,1,0,{},RTTTTT
2023-08-22 02:32:09.518863,463,1,0,{},RTTTTT
2023-08-22 02:32:10.520186,464,1,0,{},RTTTTT
2023-08-22 02:32:11.518436,465,1,0,{},RTTTTT
2023-08-22 02:32:12.518684,466,1,0,{},RTTTTT
2023-08-22 02:32:13.519323,467,1,0,{},RTTTTT
2023-08-22 02:32:14.518755,468,1,0,{},HRTTTT
2023-08-22 02:32:15.518468,469,1,0,{},RTTTTT
2023-08-22 02:32:16.518843,470,1,0,{},RTTTTT
2023-08-22 02:32:17.519073,471,1,0,{},RTTTTT
2023-08-22 02:32:18.518691,472,2,1,{},CRTTTT
2023-08-22 02:32:19.520017,473,2,1,{},CRTTTT
2023-08-22 02:32:20.520150,474,1,0,{},RTTTTT
2023-08-22 02:32:21.520055,475,2,1,{},CRTTTT
2023-08-22 02:32:22.518889,476,1,0,{},RTTTTT
2023-08-22 02:32:23.518886,477,2,1,{},CRTTTT
2023-08-22 02:32:24.518639,478,1,0,{},RTTTTT
2023-08-22 02:32:25.519799,479,1,0,{},RTTTTT
2023-08-22 02:32:26.519285,480,1,0,{},RTTTTT
2023-08-22 02:32:27.519307,481,1,0,{},RTTTTT
2023-08-22 02:32:28.519708,482,1,0,{},RTTTTT
2023-08-22 02:32:29.520176,483,1,0,{},RTTTTT
2023-08-22 02:32:30.520170,484,1,0,{},RTTTTT
2023-08-22 02:32:31.520146,485,2,1,{},CRTTTT
2023-08-22 02:32:32.519215,486,1,0,{},RTTTTT
2023-08-22 02:32:33.518909,487,1,0,{},RTTTTT
2023-08-22 02:32:34.519052,488,2,1,{},CRTTTT
2023-08-22 02:32:35.521271,489,1,0,{},RTTTTT
2023-08-22 02:32:36.521158,490,1,0,{},RTTTTT
2023-08-22 02:32:37.520040,491,1,0,{},RTTTTT
2023-08-22 02:32:38.522127,492,1,0,{},RTTTTT
2023-08-22 02:32:39.520340,493,2,1,{},CRTTTT
2023-08-22 02:32:40.520197,494,1,0,{},RTTTTT
2023-08-22 02:32:41.520937,495,1,0,{},RTTTTT
2023-08-22 02:32:42.520269,496,1,0,{},RTTTTT
2023-08-22 02:32:43.519636,497,1,0,{},RTTTTT
2023-08-22 02:32:44.519624,498,2,1,{},CRTTTT
2023-08-22 02:32:45.519516,499,2,1,{},CRTTTT
2023-08-22 02:32:46.520066,500,1,0,{},RTTTTT
2023-08-22 02:32:47.519669,501,1,0,{},RTTTTT
2023-08-22 02:32:48.523176,502,1,0,{},RTTTTT
2023-08-22 02:32:49.519969,503,1,0,{},RTTTTT
2023-08-22 02:32:50.520472,504,1,0,{},RTTTTT
2023-08-22 02:32:51.520144,505,1,0,{},RTTTTT
2023-08-22 02:32:52.519960,506,1,0,{},RTTTTT
2023-08-22 02:32:53.519812,507,1,0,{},RTTTTT
2023-08-22 02:32:54.519290,508,1,0,{},RTTTTT
