TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,BV_COUNT,BV_SUCCESS_FLAG,ERRORS,SLOTS
[2023-07-31 13:10:43],111,2,1,1,-1,{96:1;101:1;102:1;104:1;105:1;107:1;108:1;109:1;113:1;114:1;115:1;124:1;129:1;130:1;133:1;134:1;140:1;142:1;143:1;144:1;149:1;154:1;155:1;156:1;159:1;160:1;165:1;170:1;171:1;172:1;174:1;176:1;177:1;182:1;183:1;184:1;187:1;191:1;192:1;194:1;196:1;197:1;198:1;},CMRTTT
[2023-07-31 13:10:44],112,1,0,0,-1,{},RTTTTT
[2023-07-31 13:10:45],113,1,0,0,-1,{},RTTTTT
[2023-07-31 13:10:46],114,1,0,0,-1,{},RTTTTT
[2023-07-31 13:10:47],115,1,0,0,-1,{},RTTTTT
[2023-07-31 13:10:48],116,1,0,0,-1,{},RTTTTT
[2023-07-31 13:10:49],117,1,1,1,-1,{185:1;},HHHHHC
[2023-07-31 13:10:50],118,2,1,2,-1,{8:1;10:1;15:1;17:1;18:1;20:1;21:1;26:1;30:1;34:1;37:1;39:1;40:1;42:1;47:1;49:1;50:1;53:1;55:1;56:1;59:1;61:1;63:1;66:1;67:1;70:1;72:1;74:1;77:1;78:1;80:1;83:1;85:1;87:1;89:1;90:1;95:1;96:1;100:1;101:1;104:1;106:1;109:1;110:1;111:1;112:1;115:1;116:1;119:1;122:1;123:1;124:1;127:1;128:1;130:1;131:1;135:1;137:1;139:1;140:1;143:1;144:1;150:1;154:1;156:1;158:1;160:1;162:1;164:1;166:1;168:1;169:1;173:1;175:1;176:1;178:1;179:1;180:1;185:1;188:1;190:1;192:1;194:1;195:1;198:1;},CMRTTT
[2023-07-31 13:10:51],119,1,0,0,-1,{},RTTTTT
[2023-07-31 13:10:52],120,1,0,0,-1,{},RTTTTT
[2023-07-31 13:10:53],121,4,3,3,1,{10:1;15:1;21:1;29:1;44:1;62:1;75:1;101:1;119:1;160:1;},CMCMCM
[2023-07-31 13:10:54],122,1,0,3,-1,{},RTTTTT
[2023-07-31 13:10:55],123,1,0,3,-1,{},RTTTTT
[2023-07-31 13:10:56],124,1,0,0,-1,{},RTTTTT
[2023-07-31 13:10:57],125,1,0,0,-1,{},RTTTTT
[2023-07-31 13:10:58],126,1,0,0,-1,{},HRTTTT
