TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,ERRS,SLOTS
2023-09-09 09:52:31.700034,1,1,0,{},..RTTT
2023-09-09 09:52:32.700413,2,1,0,{},RTTTTT
2023-09-09 09:52:33.700046,3,1,0,{},RTTTTT
2023-09-09 09:52:34.700745,4,1,0,{},RTTTTT
2023-09-09 09:52:35.700936,5,1,0,{},RTTTTT
2023-09-09 09:52:36.701418,6,1,0,{},RTTTTT
2023-09-09 09:52:37.701402,7,1,0,{},RTTTTT
2023-09-09 09:52:38.701595,8,1,0,{},RTTTTT
2023-09-09 09:52:39.701841,9,1,0,{},RTTTTT
2023-09-09 09:52:40.701079,10,1,0,{},RTTTTT
2023-09-09 09:52:41.701725,11,1,0,{},RTTTTT
2023-09-09 09:52:42.701908,12,1,0,{},RTTTTT
2023-09-09 09:52:43.702358,13,1,0,{},RTTTTT
2023-09-09 09:52:44.701425,14,1,0,{},RTTTTT
2023-09-09 09:52:45.702123,15,1,0,{},RTTTTT
2023-09-09 09:52:46.702415,16,1,0,{},RTTTTT
2023-09-09 09:52:47.701880,17,1,0,{},RTTTTT
2023-09-09 09:52:48.702321,18,1,0,{},RTTTTT
2023-09-09 09:52:49.701606,19,1,0,{},RTTTTT
2023-09-09 09:52:50.701127,20,2,1,{905:1;},CRTTTT
2023-09-09 09:52:51.701306,21,1,0,{},RTTTTT
2023-09-09 09:52:52.701816,22,1,0,{},RTTTTT
2023-09-09 09:52:53.701258,23,1,0,{},RTTTTT
2023-09-09 09:52:54.700527,24,1,0,{},RTTTTT
2023-09-09 09:52:55.700402,25,1,0,{},RTTTTT
2023-09-09 09:52:56.701015,26,1,0,{},RTTTTT
2023-09-09 09:52:57.700208,27,1,0,{},RTTTTT
2023-09-09 09:52:58.701162,28,1,0,{},RTTTTT
2023-09-09 09:52:59.700434,29,1,0,{},RTTTTT
2023-09-09 09:53:00.701812,30,1,0,{},RTTTTT
2023-09-09 09:53:01.701270,31,1,0,{},RTTTTT
2023-09-09 09:53:02.701230,32,1,0,{},RTTTTT
2023-09-09 09:53:03.700928,33,1,0,{},RTTTTT
2023-09-09 09:53:04.701173,34,1,0,{},RTTTTT
2023-09-09 09:53:05.701117,35,1,0,{},RTTTTT
2023-09-09 09:53:06.701116,36,1,0,{},RTTTTT
2023-09-09 09:53:07.701043,37,1,0,{},RTTTTT
2023-09-09 09:53:08.701357,38,1,0,{},RTTTTT
2023-09-09 09:53:09.700762,39,1,0,{},RTTTTT
2023-09-09 09:53:10.700914,40,1,0,{},RTTTTT
2023-09-09 09:53:11.702296,41,1,0,{},RTTTTT
2023-09-09 09:53:12.700306,42,1,0,{},RTTTTT
2023-09-09 09:53:13.703143,43,1,0,{},RTTTTT
2023-09-09 09:53:14.701472,44,1,0,{},RTTTTT
2023-09-09 09:53:15.701186,45,1,0,{},RTTTTT
2023-09-09 09:53:16.702619,46,1,0,{},RTTTTT
2023-09-09 09:53:17.700985,47,1,0,{},RTTTTT
2023-09-09 09:53:18.701082,48,1,0,{},RTTTTT
2023-09-09 09:53:19.701063,49,1,0,{},RTTTTT
2023-09-09 09:53:20.701363,50,1,0,{},RTTTTT
2023-09-09 09:53:21.701437,51,1,0,{},RTTTTT
2023-09-09 09:53:22.701139,52,1,0,{},RTTTTT
2023-09-09 09:53:23.702317,53,1,0,{},RTTTTT
2023-09-09 09:53:24.701765,54,1,0,{},RTTTTT
2023-09-09 09:53:25.701695,55,1,0,{},RTTTTT
2023-09-09 09:53:26.701800,56,1,0,{},RTTTTT
2023-09-09 09:53:27.699859,57,1,0,{},RTTTTT
2023-09-09 09:53:28.702476,58,1,0,{},RTTTTT
2023-09-09 09:53:29.701535,59,1,0,{},RTTTTT
2023-09-09 09:53:30.701350,60,1,0,{},RTTTTT
2023-09-09 09:53:31.701189,61,1,0,{},RTTTTT
2023-09-09 09:53:32.701983,62,1,0,{},RTTTTT
2023-09-09 09:53:33.701246,63,1,0,{},RTTTTT
2023-09-09 09:53:34.700936,64,1,0,{},RTTTTT
2023-09-09 09:53:35.701308,65,1,0,{},RTTTTT
2023-09-09 09:53:36.700571,66,1,0,{},RTTTTT
2023-09-09 09:53:37.700145,67,1,0,{},RTTTTT
2023-09-09 09:53:38.700331,68,1,0,{},RTTTTT
2023-09-09 09:53:39.700627,69,1,0,{},RTTTTT
