TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 12:52:01],2,2,1,SLTS:RTTTTT
[2023-07-31 12:52:02],3,1,0,SLTS:RTTTTT
[2023-07-31 12:52:03],4,1,0,SLTS:HRTTTT
[2023-07-31 12:52:04],5,1,0,SLTS:HRTTTT
[2023-07-31 12:52:05],6,1,0,SLTS:RTTTTT
[2023-07-31 12:52:06],7,1,0,SLTS:HRTTTT
[2023-07-31 12:52:07],8,1,0,SLTS:RTTTTT
[2023-07-31 12:52:08],9,1,0,SLTS:HRTTTT
[2023-07-31 12:52:09],10,1,0,SLTS:RTTTTT
[2023-07-31 12:52:10],11,1,0,SLTS:RTTTTT
[2023-07-31 12:52:11],12,1,0,SLTS:RTTTTT
[2023-07-31 12:52:12],13,1,0,SLTS:RTTTTT
[2023-07-31 12:52:13],14,1,0,SLTS:RTTTTT
[2023-07-31 12:52:14],15,1,0,SLTS:RTTTTT
[2023-07-31 12:52:15],16,1,0,SLTS:RTTTTT
[2023-07-31 12:52:16],17,1,0,SLTS:RTTTTT
[2023-07-31 12:52:17],18,1,0,SLTS:RTTTTT
[2023-07-31 12:52:18],19,1,0,SLTS:RTTTTT
[2023-07-31 12:52:19],20,1,0,SLTS:HRTTTT
[2023-07-31 12:52:20],21,1,0,SLTS:RTTTTT
[2023-07-31 12:52:21],22,1,0,SLTS:RTTTTT
[2023-07-31 12:52:22],23,1,0,SLTS:HHRTTT
[2023-07-31 12:52:23],24,1,0,SLTS:RTTTTT
[2023-07-31 12:52:24],25,1,0,SLTS:RTTTTT
[2023-07-31 12:52:25],26,1,0,SLTS:RTTTTT
[2023-07-31 12:52:26],27,1,0,SLTS:RTTTTT
[2023-07-31 12:52:27],28,1,0,SLTS:RTTTTT
[2023-07-31 12:52:28],29,1,0,SLTS:RTTTTT
[2023-07-31 12:52:29],30,1,0,SLTS:RTTTTT
[2023-07-31 12:52:30],31,1,0,SLTS:RTTTTT
[2023-07-31 12:52:31],32,1,0,SLTS:RTTTTT
[2023-07-31 12:52:32],33,2,1,SLTS:HCHRTT
[2023-07-31 12:52:33],34,0,0,SLTS:HHHHHE
[2023-07-31 12:52:34],35,1,0,SLTS:RTTTTT
[2023-07-31 12:52:35],36,1,0,SLTS:RTTTTT
[2023-07-31 12:52:36],37,1,0,SLTS:RTTTTT
[2023-07-31 12:52:37],38,1,0,SLTS:RTTTTT
[2023-07-31 12:52:38],39,1,0,SLTS:RTTTTT
[2023-07-31 12:52:39],40,1,0,SLTS:RTTTTT
[2023-07-31 12:52:40],41,1,0,SLTS:RTTTTT
[2023-07-31 12:52:41],42,1,0,SLTS:RTTTTT
[2023-07-31 12:52:42],43,1,0,SLTS:RTTTTT
[2023-07-31 12:52:43],44,1,0,SLTS:RTTTTT
[2023-07-31 12:52:44],45,1,0,SLTS:RTTTTT
[2023-07-31 12:52:45],46,1,0,SLTS:RTTTTT
[2023-07-31 12:52:46],47,0,0,SLTS:HHHHHE
[2023-07-31 12:52:47],48,1,0,SLTS:HHRTTT
[2023-07-31 12:52:48],49,1,0,SLTS:RTTTTT
[2023-07-31 12:52:49],50,1,0,SLTS:RTTTTT
[2023-07-31 12:52:50],51,1,0,SLTS:RTTTTT
[2023-07-31 12:52:51],52,1,0,SLTS:RTTTTT
[2023-07-31 12:52:52],53,1,0,SLTS:RTTTTT
[2023-07-31 12:52:53],54,1,0,SLTS:RTTTTT
[2023-07-31 12:52:54],55,1,0,SLTS:HRTTTT
[2023-07-31 12:52:55],56,1,0,SLTS:RTTTTT
[2023-07-31 12:52:56],57,1,0,SLTS:RTTTTT
[2023-07-31 12:52:57],58,1,0,SLTS:RTTTTT
[2023-07-31 12:52:58],59,1,0,SLTS:RTTTTT
[2023-07-31 12:52:59],60,1,0,SLTS:RTTTTT
[2023-07-31 12:53:00],61,1,0,SLTS:RTTTTT
[2023-07-31 12:53:01],62,1,0,SLTS:RTTTTT
[2023-07-31 12:53:02],63,1,0,SLTS:RTTTTT
[2023-07-31 12:53:03],64,1,0,SLTS:RTTTTT
[2023-07-31 12:53:04],65,1,0,SLTS:RTTTTT
[2023-07-31 12:53:05],66,1,0,SLTS:HRTTTT
[2023-07-31 12:53:06],67,1,0,SLTS:RTTTTT
[2023-07-31 12:53:07],68,1,0,SLTS:RTTTTT
[2023-07-31 12:53:08],69,1,0,SLTS:RTTTTT
[2023-07-31 12:53:09],70,1,0,SLTS:RTTTTT
[2023-07-31 12:53:10],71,1,0,SLTS:RTTTTT
[2023-07-31 12:53:11],72,2,1,SLTS:CRTTTT
[2023-07-31 12:53:12],73,1,0,SLTS:RTTTTT
[2023-07-31 12:53:13],74,1,0,SLTS:RTTTTT
[2023-07-31 12:53:14],75,1,0,SLTS:RTTTTT
[2023-07-31 12:53:15],76,1,0,SLTS:RTTTTT
[2023-07-31 12:53:16],77,1,0,SLTS:HRTTTT
[2023-07-31 12:53:17],78,1,0,SLTS:RTTTTT
[2023-07-31 12:53:18],79,1,0,SLTS:RTTTTT
[2023-07-31 12:53:19],80,1,0,SLTS:RTTTTT
[2023-07-31 12:53:20],81,1,0,SLTS:RTTTTT
[2023-07-31 12:53:21],82,1,0,SLTS:RTTTTT
[2023-07-31 12:53:22],83,1,0,SLTS:RTTTTT
[2023-07-31 12:53:23],84,1,0,SLTS:RTTTTT
[2023-07-31 12:53:24],85,1,0,SLTS:RTTTTT
[2023-07-31 12:53:25],86,1,0,SLTS:RTTTTT
[2023-07-31 12:53:26],87,1,0,SLTS:RTTTTT
[2023-07-31 12:53:27],88,1,0,SLTS:RTTTTT
[2023-07-31 12:53:28],89,1,0,SLTS:RTTTTT
[2023-07-31 12:53:29],90,1,0,SLTS:RTTTTT
[2023-07-31 12:53:30],91,1,0,SLTS:RTTTTT
[2023-07-31 12:53:31],92,1,0,SLTS:RTTTTT
[2023-07-31 12:53:32],93,1,0,SLTS:RTTTTT
[2023-07-31 12:53:33],94,3,2,SLTS:HHCHCR
[2023-07-31 12:53:34],95,1,0,SLTS:RTTTTT
[2023-07-31 12:53:35],96,1,0,SLTS:RTTTTT
[2023-07-31 12:53:36],97,1,0,SLTS:RTTTTT
[2023-07-31 12:53:37],98,1,0,SLTS:RTTTTT
[2023-07-31 12:53:38],99,1,0,SLTS:RTTTTT
[2023-07-31 12:53:39],100,1,0,SLTS:RTTTTT
[2023-07-31 12:53:40],101,1,0,SLTS:RTTTTT
[2023-07-31 12:53:41],102,1,0,SLTS:HHRTTT
[2023-07-31 12:53:42],103,1,0,SLTS:RTTTTT
[2023-07-31 12:53:43],104,1,0,SLTS:RTTTTT
[2023-07-31 12:53:44],105,1,0,SLTS:RTTTTT
