TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 12:57:16],2,2,1,SLTS:..RTTT
[2023-07-31 12:57:16],3,1,0,SLTS:RTTTTT
[2023-07-31 12:57:17],4,1,0,SLTS:RTTTTT
[2023-07-31 12:57:17],5,1,0,SLTS:RTTTTT
[2023-07-31 12:57:18],6,1,0,SLTS:RTTTTT
[2023-07-31 12:57:18],7,1,0,SLTS:RTTTTT
[2023-07-31 12:57:19],8,1,0,SLTS:RTTTTT
[2023-07-31 12:57:20],9,1,0,SLTS:RTTTTT
[2023-07-31 12:57:21],10,1,0,SLTS:RTTTTT
[2023-07-31 12:57:22],11,2,1,SLTS:CRTTTT
[2023-07-31 12:57:23],12,1,0,SLTS:RTTTTT
[2023-07-31 12:57:24],13,1,0,SLTS:RTTTTT
[2023-07-31 12:57:25],14,1,0,SLTS:RTTTTT
[2023-07-31 12:57:26],15,2,1,SLTS:HCRTTT
[2023-07-31 12:57:27],16,2,1,SLTS:CRTTTT
[2023-07-31 12:57:28],17,1,0,SLTS:RTTTTT
[2023-07-31 12:57:29],18,1,0,SLTS:RTTTTT
[2023-07-31 12:57:30],19,2,1,SLTS:CRTTTT
[2023-07-31 12:57:31],20,1,0,SLTS:HRTTTT
[2023-07-31 12:57:32],21,1,0,SLTS:RTTTTT
[2023-07-31 12:57:33],22,2,1,SLTS:CRTTTT
[2023-07-31 12:57:34],23,1,0,SLTS:RTTTTT
[2023-07-31 12:57:35],24,1,0,SLTS:RTTTTT
[2023-07-31 12:57:36],25,1,0,SLTS:RTTTTT
[2023-07-31 12:57:37],26,3,2,SLTS:CCRTTT
[2023-07-31 12:57:38],27,1,0,SLTS:RTTTTT
[2023-07-31 12:57:39],28,1,0,SLTS:RTTTTT
[2023-07-31 12:57:40],29,5,5,SLTS:HCCCCC
[2023-07-31 12:57:41],30,2,1,SLTS:CRTTTT
[2023-07-31 12:57:42],31,1,0,SLTS:RTTTTT
[2023-07-31 12:57:43],32,1,0,SLTS:RTTTTT
[2023-07-31 12:57:44],33,1,0,SLTS:RTTTTT
[2023-07-31 12:57:45],34,2,1,SLTS:HCHHRT
[2023-07-31 12:57:46],35,1,0,SLTS:RTTTTT
[2023-07-31 12:57:47],36,1,0,SLTS:RTTTTT
[2023-07-31 12:57:48],37,1,0,SLTS:RTTTTT
[2023-07-31 12:57:49],38,1,0,SLTS:RTTTTT
[2023-07-31 12:57:50],39,2,1,SLTS:CHRTTT
[2023-07-31 12:57:51],40,3,2,SLTS:CCRTTT
[2023-07-31 12:57:52],41,1,0,SLTS:RTTTTT
[2023-07-31 12:57:53],42,2,1,SLTS:CRTTTT
[2023-07-31 12:57:54],43,1,0,SLTS:RTTTTT
[2023-07-31 12:57:55],44,1,0,SLTS:RTTTTT
[2023-07-31 12:57:56],45,2,1,SLTS:HCRTTT
[2023-07-31 12:57:57],46,1,0,SLTS:RTTTTT
[2023-07-31 12:57:58],47,1,0,SLTS:RTTTTT
[2023-07-31 12:57:59],48,1,0,SLTS:RTTTTT
[2023-07-31 12:58:00],49,1,0,SLTS:RTTTTT
[2023-07-31 12:58:01],50,1,0,SLTS:RTTTTT
[2023-07-31 12:58:02],51,2,2,SLTS:CHCHHE
[2023-07-31 12:58:03],52,1,0,SLTS:HHHHHR
[2023-07-31 12:58:04],53,3,2,SLTS:CCRTTT
[2023-07-31 12:58:05],54,1,0,SLTS:RTTTTT
[2023-07-31 12:58:06],55,1,0,SLTS:RTTTTT
[2023-07-31 12:58:07],56,2,1,SLTS:CRTTTT
[2023-07-31 12:58:08],57,1,0,SLTS:RTTTTT
[2023-07-31 12:58:09],58,1,0,SLTS:RTTTTT
[2023-07-31 12:58:10],59,0,0,SLTS:HHHHHE
