TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,ERRS,SLOTS
2023-08-27 23:13:54.172652,60,1,0,{},RTTTTT
2023-08-27 23:13:55.172663,61,1,0,{},RTTTTT
2023-08-27 23:13:56.172774,62,1,0,{},RTTTTT
2023-08-27 23:13:57.172747,63,1,0,{},RTTTTT
2023-08-27 23:13:58.173184,64,1,0,{},RTTTTT
2023-08-27 23:13:59.173912,65,1,0,{},RTTTTT
2023-08-27 23:14:00.174498,66,1,0,{},RTTTTT
2023-08-27 23:14:01.173087,67,1,0,{},RTTTTT
2023-08-27 23:14:02.173182,68,1,0,{},RTTTTT
2023-08-27 23:14:03.173435,69,1,0,{},RTTTTT
2023-08-27 23:14:04.172984,70,1,0,{},RTTTTT
2023-08-27 23:14:05.172505,71,1,0,{},RTTTTT
2023-08-27 23:14:06.173968,72,1,0,{},RTTTTT
2023-08-27 23:14:07.173690,73,1,0,{},RTTTTT
2023-08-27 23:14:08.172339,74,1,0,{},RTTTTT
2023-08-27 23:14:09.172843,75,1,0,{},RTTTTT
2023-08-27 23:14:10.172622,76,1,0,{},RTTTTT
2023-08-27 23:14:11.173018,77,1,0,{},RTTTTT
2023-08-27 23:14:12.173249,78,1,0,{},RTTTTT
2023-08-27 23:14:13.172439,79,1,0,{},RTTTTT
2023-08-27 23:14:14.172505,80,1,0,{},RTTTTT
2023-08-27 23:14:15.172649,81,1,0,{},RTTTTT
2023-08-27 23:14:16.173682,82,1,0,{},RTTTTT
2023-08-27 23:14:17.173075,83,1,0,{},RTTTTT
2023-08-27 23:14:18.173760,84,1,0,{},RTTTTT
2023-08-27 23:14:19.173162,85,1,0,{},RTTTTT
2023-08-27 23:14:20.198343,86,1,0,{},RTTTTT
2023-08-27 23:14:21.173777,87,1,0,{},RTTTTT
2023-08-27 23:14:22.172503,88,1,0,{},RTTTTT
2023-08-27 23:14:23.173089,89,1,0,{},RTTTTT
2023-08-27 23:14:24.172840,90,1,0,{},HRTTTT
2023-08-27 23:14:25.173169,91,1,0,{},RTTTTT
2023-08-27 23:14:26.173123,92,1,0,{},RTTTTT
2023-08-27 23:14:27.172967,93,1,0,{},RTTTTT
2023-08-27 23:14:28.173877,94,1,0,{},RTTTTT
2023-08-27 23:14:29.173250,95,1,0,{},RTTTTT
