TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,ERRS,SLOTS
2023-11-11 20:52:48.596575,1,15,15,{16:1;20:1;21:1;24:2;25:2;26:1;28:1;30:2;31:1;32:3;33:2;34:1;35:1;36:1;42:3;46:1;47:1;48:1;49:1;53:1;59:1;60:1;64:1;69:1;70:1;77:1;79:1;107:1;122:1;127:1;131:1;144:1;155:1;161:1;162:1;163:1;171:1;172:1;180:1;181:1;192:1;195:1;198:1;200:1;201:1;207:1;208:1;211:1;212:1;213:1;215:1;225:1;227:1;228:1;229:1;247:1;250:1;251:1;254:1;257:1;260:1;267:1;301:1;303:1;328:1;329:1;340:1;342:1;346:1;347:1;348:1;350:1;353:1;354:1;355:2;356:1;360:1;362:1;363:1;364:1;367:1;371:1;373:1;375:2;382:1;383:1;384:1;390:1;391:2;393:2;394:1;395:1;396:1;399:1;405:1;406:1;409:1;415:1;426:1;427:1;428:1;451:1;475:1;481:2;498:1;499:1;500:1;501:1;502:1;514:1;516:1;520:1;521:1;522:2;523:1;525:2;527:1;528:2;534:1;535:1;542:1;545:1;547:1;548:1;550:1;551:2;556:1;561:1;564:2;565:1;583:1;607:1;620:1;626:1;629:1;631:1;651:1;652:1;661:1;671:1;672:2;673:2;677:1;681:1;682:1;685:1;686:1;689:2;690:1;694:1;696:1;698:1;708:1;709:1;711:1;713:1;718:1;725:1;736:1;737:1;768:1;773:1;790:1;800:2;801:1;814:1;815:1;842:1;848:1;849:1;850:2;851:1;852:1;858:2;861:1;863:1;864:1;868:1;869:1;871:1;876:1;889:1;890:1;904:1;905:1;906:1;929:1;934:2;956:1;969:2;970:1;973:2;974:2;976:1;977:2;978:2;979:2;980:1;984:1;985:1;991:2;997:1;998:1;999:1;1000:1;1001:1;1002:1;1003:1;1004:1;1013:1;1014:2;1015:1;1017:1;1018:2;1019:1;1020:1;1024:2;1025:1;1036:1;1042:1;1043:1;1044:1;1056:1;1057:2;1059:1;1069:1;1078:1;1091:1;1092:1;1093:1;1105:1;1113:1;1114:1;1121:1;1128:1;1143:1;1144:1;1145:2;1146:1;1148:1;1152:1;1153:1;1156:1;1157:1;1158:1;1161:1;1171:2;1172:1;1175:1;1176:1;1177:1;1181:1;1182:1;1185:1;1186:1;1188:1;1193:2;1194:1;1196:1;1197:1;1198:1;1201:1;1205:1;1206:3;1209:1;1212:1;1214:1;1215:2;1226:1;1258:1;1259:1;1269:1;1270:1;1280:1;1282:1;1286:1;1287:1;1288:1;1289:1;1301:1;1305:1;1306:1;1307:2;1314:1;1316:2;1317:1;1322:1;1323:1;1324:1;1325:2;1328:1;1334:1;1335:1;1340:1;1341:1;1344:2;1347:1;1365:1;1366:1;1367:1;1369:1;1370:1;1374:1;1375:1;1379:1;1380:1;1381:1;1398:1;1432:1;1447:1;1464:1;1465:1;1472:1;1473:2;1474:3;1475:1;1479:1;1480:1;1486:1;1487:1;1490:1;1491:1;1492:1;1493:1;1495:1;1497:1;1499:1;1500:1;1502:1;1505:1;1513:1;1518:1;1520:1;1521:1;1524:1;1525:1;1534:1;1535:1;1537:1;1540:1;1545:1;1547:1;1548:1;1555:1;1574:1;1600:1;1615:1;1626:1;1628:1;1629:1;1630:1;1632:1;1636:1;1640:1;1641:1;1642:1;1643:1;1644:2;1646:1;1647:1;1648:1;1649:2;1658:1;1659:2;1661:1;1662:1;1664:1;1665:2;1667:1;1668:1;1673:1;1679:1;1682:2;1687:1;1689:1;1702:1;1730:1;1760:1;1770:1;1775:1;1786:1;1787:1;1790:1;1791:1;1793:1;1798:1;1801:1;1804:2;1805:1;1807:1;1810:1;1811:2;1816:1;1817:2;1818:2;1819:1;1822:1;1823:1;1827:2;1830:1;1834:1;1835:2;1838:1;1841:1;1843:2;1844:1;1847:1;1848:2;1850:1;1851:1;1853:1;1859:1;1861:1;1862:1;1863:2;1880:1;1881:1;1884:1;1886:1;1890:1;1891:1;1894:1;1929:1;1930:1;1938:2;1939:1;1945:1;1949:1;1950:2;1951:1;1954:3;1955:2;1956:1;1972:2;1973:1;1979:1;1981:2;1982:1;1988:1;1989:2;1990:1;1992:1;1993:1;1997:1;2000:1;2003:1;2009:1;2010:2;2015:1;2024:1;2025:1;2026:1;2027:1;2028:1;2029:1;2032:1;},......
2023-11-11 20:52:55.599483,10,54,54,{},......
2023-11-11 20:53:08.208607,44,103,103,{},......
2023-11-11 20:53:11.399387,107,19,19,{},......
2023-11-11 20:53:28.203160,123,129,129,{},......
2023-11-11 20:53:30.205893,207,15,15,{},......
2023-11-11 20:53:37.602890,217,38,38,{},......
2023-11-11 20:53:57.003194,254,154,154,{},......
2023-11-11 20:53:58.605003,351,14,14,{},......
2023-11-11 20:54:01.405290,359,18,18,{},......
2023-11-11 20:54:04.208163,373,17,17,{},......
2023-11-11 20:54:07.815157,387,17,17,{},......
2023-11-11 20:54:09.412077,405,12,12,{},......
2023-11-11 20:54:11.409056,413,15,15,{},......
2023-11-11 20:54:26.205141,423,100,100,{},......
2023-11-11 20:54:31.611167,497,35,35,{},......
2023-11-11 20:54:44.815420,524,92,92,{},......
2023-11-11 20:54:53.414274,590,66,66,{},......
2023-11-11 20:55:11.611293,633,122,122,{},......
2023-11-11 20:55:17.408228,724,35,35,{},......
2023-11-11 20:55:23.611728,753,41,41,{},......
2023-11-11 20:55:34.215108,784,71,71,{},......
2023-11-11 20:55:37.009580,837,15,15,{},......
2023-11-11 20:55:43.611204,851,40,40,{},......
2023-11-11 20:56:00.610417,884,115,115,{},......
2023-11-11 20:56:03.411038,969,17,17,{},......
2023-11-11 20:56:05.415308,983,14,14,{},......
2023-11-11 20:56:08.215950,993,17,17,{},......
2023-11-11 20:56:44.814662,1007,238,238,{},......
2023-11-11 20:57:17.609251,1190,219,219,{},......
2023-11-11 20:57:32.407512,1354,97,97,{},......
2023-11-11 20:57:38.608057,1428,42,42,{},......
2023-11-11 20:57:53.215629,1459,111,111,{},......
2023-11-11 20:58:07.404939,1532,112,112,{},......
2023-11-11 20:58:16.807399,1603,70,70,{},......
2023-11-11 20:58:22.605384,1650,35,35,{},......
2023-11-11 20:58:36.212219,1679,89,89,{},......
2023-11-11 20:58:42.611895,1747,53,53,{},......
2023-11-11 20:58:44.605431,1779,17,17,{},......
2023-11-11 20:59:01.008282,1789,128,128,{},......
