TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,BV_COUNT,BV_SUCCESS_FLAG,ERRORS,SLOTS
[2023-07-20 19:09:17],19,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:18],20,1,0,0,-1,{},HRTTTT
[2023-07-20 19:09:19],21,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:20],22,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:21],23,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:22],24,3,2,2,-1,{405:1;410:1;411:1;412:1;418:1;421:1;422:1;423:1;425:1;427:1;431:1;433:1;434:1;435:1;436:1;438:1;439:1;442:1;445:1;446:1;453:1;454:1;455:1;457:1;458:1;459:1;462:1;464:1;469:1;470:1;474:1;476:1;478:1;480:1;482:1;484:1;487:1;492:1;493:1;494:1;495:1;498:1;760:1;763:1;765:1;767:1;768:1;770:1;772:1;773:1;774:1;775:1;776:1;777:1;778:1;780:1;781:1;782:1;786:1;788:1;790:1;791:1;798:1;799:1;800:1;804:1;805:1;807:1;},CMCMRT
[2023-07-20 19:09:23],25,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:24],26,2,1,1,-1,{425:1;432:1;434:1;435:1;437:1;438:1;439:1;441:1;444:1;445:1;447:1;449:1;451:1;452:1;454:1;455:1;456:1;460:1;461:1;463:1;466:1;467:1;472:1;474:1;476:1;477:1;480:1;481:1;484:1;485:1;488:1;490:1;492:1;496:1;498:1;500:1;502:1;503:1;504:1;505:1;506:1;508:1;509:1;510:1;512:1;761:1;763:1;764:1;766:1;768:1;770:1;772:1;773:1;780:1;781:1;782:1;786:1;791:1;797:1;798:1;799:1;803:1;804:1;807:1;},CMRTTT
[2023-07-20 19:09:25],27,1,0,1,-1,{},RTTTTT
[2023-07-20 19:09:26],28,2,1,1,-1,{892:1;893:1;894:1;895:1;896:1;899:1;900:1;906:1;907:1;910:1;912:1;913:1;914:1;915:1;916:1;917:1;924:1;925:1;926:1;930:1;932:1;933:1;934:1;935:1;939:1;940:1;941:1;942:1;945:1;946:1;948:1;949:1;950:1;952:1;953:1;955:1;956:1;957:1;959:1;960:1;961:1;962:1;964:1;965:1;967:1;968:1;970:1;971:1;972:1;973:1;975:1;976:1;977:1;979:1;980:1;983:1;984:1;986:1;987:1;},CMHRTT
[2023-07-20 19:09:27],29,1,0,1,-1,{},RTTTTT
[2023-07-20 19:09:28],30,1,0,1,-1,{},RTTTTT
[2023-07-20 19:09:29],31,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:30],32,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:31],33,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:32],34,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:33],35,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:34],36,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:35],37,3,2,2,-1,{116:1;117:1;119:1;121:1;122:1;125:1;126:1;127:1;129:1;130:1;133:1;134:1;135:1;138:1;140:1;142:1;143:1;145:1;149:1;154:1;155:1;158:1;159:1;160:1;161:1;163:1;165:1;167:1;170:1;171:1;178:1;185:1;188:1;189:1;191:1;192:1;193:1;196:1;197:1;199:1;201:1;203:2;204:1;205:1;206:1;207:1;210:1;212:1;213:1;228:1;229:1;230:1;356:1;358:1;359:1;360:1;361:1;363:1;366:1;368:1;369:1;371:1;378:1;379:1;381:1;383:1;384:1;385:1;387:1;},CMCMRT
[2023-07-20 19:09:36],38,1,0,2,-1,{},RTTTTT
[2023-07-20 19:09:37],39,1,0,2,-1,{},RTTTTT
[2023-07-20 19:09:38],40,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:39],41,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:40],42,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:41],43,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:42],44,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:43],45,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:44],46,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:45],47,2,1,1,-1,{287:1;288:1;294:1;296:1;297:1;299:1;300:1;301:1;304:1;307:1;309:1;310:1;314:1;316:1;318:1;319:1;320:1;321:1;323:1;324:1;325:1;327:1;334:1;338:1;339:1;342:1;344:1;349:1;350:1;351:1;354:1;356:1;357:1;360:1;361:1;362:1;363:1;364:1;365:1;366:1;367:1;368:1;369:1;},CMRTTT
[2023-07-20 19:09:46],48,1,0,1,-1,{},RTTTTT
[2023-07-20 19:09:47],49,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:48],50,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:49],51,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:50],52,1,0,0,-1,{},RTTTTT
[2023-07-20 19:09:51],53,1,0,0,-1,{},RTTTTT
