TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,ERRS,SLOTS
2023-08-27 03:42:53.306425,60,1,0,{},RTTTTT
2023-08-27 03:42:54.306455,61,1,0,{},RTTTTT
2023-08-27 03:42:55.307230,62,1,0,{},RTTTTT
2023-08-27 03:42:56.307608,63,1,0,{},RTTTTT
2023-08-27 03:42:57.306419,64,1,0,{},RTTTTT
2023-08-27 03:42:58.306924,65,1,0,{},RTTTTT
2023-08-27 03:42:59.306666,66,1,0,{},RTTTTT
2023-08-27 03:43:00.307048,67,1,0,{},RTTTTT
2023-08-27 03:43:01.306623,68,1,0,{},RTTTTT
2023-08-27 03:43:02.307819,69,1,0,{},RTTTTT
2023-08-27 03:43:03.306859,70,1,0,{},RTTTTT
2023-08-27 03:43:04.306102,71,1,0,{},RTTTTT
2023-08-27 03:43:05.306690,72,1,0,{},RTTTTT
2023-08-27 03:43:06.306853,73,1,0,{},RTTTTT
2023-08-27 03:43:07.306741,74,1,0,{},RTTTTT
2023-08-27 03:43:08.306115,75,1,0,{},RTTTTT
2023-08-27 03:43:09.306879,76,1,0,{},RTTTTT
2023-08-27 03:43:10.306768,77,1,0,{},RTTTTT
2023-08-27 03:43:11.307319,78,1,0,{},RTTTTT
2023-08-27 03:43:12.307154,79,1,0,{},RTTTTT
2023-08-27 03:43:13.306716,80,1,0,{},RTTTTT
2023-08-27 03:43:14.306550,81,1,0,{},RTTTTT
2023-08-27 03:43:15.306638,82,2,1,{432:1;434:1;435:1;436:1;438:1;439:1;441:1;442:1;444:1;450:1;451:1;455:1;458:1;460:1;461:1;466:1;467:1;470:1;472:1;473:1;476:1;477:1;479:1;480:1;481:1;484:1;485:1;487:1;488:1;489:1;491:1;492:1;493:1;495:1;496:1;502:1;503:1;505:1;506:1;507:1;509:1;510:1;512:1;514:1;519:1;521:1;523:1;524:1;526:1;531:1;532:1;533:1;534:1;536:1;539:1;540:1;541:1;545:1;547:1;548:1;549:1;552:1;553:1;559:1;560:1;561:1;562:1;563:1;564:1;566:1;567:1;},CRTTTT
2023-08-27 03:43:16.306818,83,1,0,{},RTTTTT
2023-08-27 03:43:17.306361,84,1,0,{},RTTTTT
2023-08-27 03:43:18.305159,85,1,0,{},RTTTTT
2023-08-27 03:43:19.306088,86,1,0,{},RTTTTT
2023-08-27 03:43:20.306876,87,1,0,{},RTTTTT
2023-08-27 03:43:21.306586,88,1,0,{},RTTTTT
2023-08-27 03:43:22.306901,89,1,0,{},RTTTTT
2023-08-27 03:43:23.306709,90,1,0,{},RTTTTT
2023-08-27 03:43:24.309178,91,1,0,{},RTTTTT
2023-08-27 03:43:25.307815,92,1,0,{},RTTTTT
2023-08-27 03:43:26.308129,93,1,0,{},RTTTTT
2023-08-27 03:43:27.307154,94,1,0,{},RTTTTT
2023-08-27 03:43:28.306873,95,1,0,{},RTTTTT
2023-08-27 03:43:29.307615,96,1,0,{},RTTTTT
