TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 15:44:20],100,2,1,SLTS:CRTTTT
[2023-07-31 15:44:21],101,4,4,SLTS:CHCCHC
[2023-07-31 15:44:22],102,1,0,SLTS:RTTTTT
[2023-07-31 15:44:23],103,4,4,SLTS:CHCCCE
[2023-07-31 15:44:24],104,1,0,SLTS:RTTTTT
[2023-07-31 15:44:25],105,1,0,SLTS:RTTTTT
[2023-07-31 15:44:26],106,4,4,SLTS:CHCHCC
[2023-07-31 15:44:27],107,1,0,SLTS:RTTTTT
[2023-07-31 15:44:28],108,1,0,SLTS:RTTTTT
[2023-07-31 15:44:29],109,1,0,SLTS:RTTTTT
[2023-07-31 15:44:30],110,1,0,SLTS:RTTTTT
[2023-07-31 15:44:31],111,1,0,SLTS:RTTTTT
[2023-07-31 15:44:32],112,1,0,SLTS:RTTTTT
[2023-07-31 15:44:33],113,1,0,SLTS:HHRTTT
[2023-07-31 15:44:34],114,2,1,SLTS:HCRTTT
[2023-07-31 15:44:35],115,1,0,SLTS:RTTTTT
[2023-07-31 15:44:36],116,4,4,SLTS:CHCCCE
[2023-07-31 15:44:37],117,5,5,SLTS:CCCCCE
[2023-07-31 15:44:38],118,1,0,SLTS:RTTTTT
[2023-07-31 15:44:39],119,1,0,SLTS:RTTTTT
[2023-07-31 15:44:40],120,3,3,SLTS:CHHCCE
[2023-07-31 15:44:41],121,1,0,SLTS:RTTTTT
[2023-07-31 15:44:42],122,1,0,SLTS:RTTTTT
[2023-07-31 15:44:43],123,1,0,SLTS:RTTTTT
[2023-07-31 15:44:44],124,1,0,SLTS:RTTTTT
[2023-07-31 15:44:45],125,1,0,SLTS:RTTTTT
[2023-07-31 15:44:46],126,1,0,SLTS:HRTTTT
[2023-07-31 15:44:47],127,2,1,SLTS:CRTTTT
[2023-07-31 15:44:48],128,1,0,SLTS:RTTTTT
[2023-07-31 15:44:49],129,1,0,SLTS:HRTTTT
[2023-07-31 15:44:50],130,5,5,SLTS:CCCHCC
[2023-07-31 15:44:51],131,2,1,SLTS:HCHHRT
[2023-07-31 15:44:52],132,1,0,SLTS:RTTTTT
[2023-07-31 15:44:53],133,1,0,SLTS:RTTTTT
