Timestamp,ROUND,N_RX,N_ERR_PKTS,BV_COUNT,BV_SCS_FLAG,ERRS,SLOTS
2023-08-31 02:22:54.497413,2,3,2,0,-1,{25:1;29:1;39:1;52:1;81:1;102:1;283:1;287:1;292:1;339:1;344:1;529:1;541:1;547:1;550:1;552:1;},RTTTTT
2023-08-31 02:22:55.496770,3,1,0,0,-1,{},RTTTTT
2023-08-31 02:22:56.496599,4,1,0,0,-1,{},RTTTTT
2023-08-31 02:22:57.496563,5,1,0,0,-1,{},RTTTTT
2023-08-31 02:22:58.497009,6,1,0,0,-1,{},RTTTTT
2023-08-31 02:22:59.497378,7,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:00.497173,8,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:01.498032,9,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:02.498345,10,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:03.498869,11,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:04.498005,12,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:05.497934,13,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:06.497612,14,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:07.498524,15,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:08.496984,16,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:09.498003,17,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:10.497378,18,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:11.498315,19,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:12.497991,20,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:13.498364,21,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:14.497802,22,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:15.497529,23,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:16.498396,24,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:17.497173,25,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:18.497980,26,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:19.497913,27,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:20.497732,28,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:21.497314,29,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:22.497721,30,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:23.497695,31,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:24.497411,32,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:25.498640,33,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:26.498761,34,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:27.497816,35,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:28.497522,36,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:29.497323,37,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:30.497479,38,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:31.497383,39,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:32.498071,40,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:33.497449,41,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:34.497719,42,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:35.497802,43,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:36.497463,44,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:37.498245,45,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:38.498841,46,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:39.498776,47,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:40.498486,48,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:41.498056,49,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:42.498185,50,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:43.498074,51,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:44.497297,52,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:45.497605,53,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:46.497242,54,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:47.498444,55,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:48.500246,56,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:49.502018,57,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:50.498313,58,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:51.498334,59,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:52.498103,60,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:53.498497,61,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:54.497657,62,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:55.496813,63,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:56.498391,64,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:57.496938,65,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:58.496828,66,1,0,0,-1,{},RTTTTT
2023-08-31 02:23:59.500003,67,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:00.498471,68,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:01.497855,69,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:02.498132,70,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:03.498227,71,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:04.495935,72,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:05.497073,73,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:06.497345,74,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:07.498690,75,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:08.497836,76,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:09.497461,77,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:10.496825,78,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:11.498265,79,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:12.497800,80,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:13.497474,81,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:14.498025,82,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:15.497705,83,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:16.497599,84,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:17.496768,85,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:18.497457,86,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:19.497601,87,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:20.497582,88,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:21.498651,89,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:22.497231,90,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:23.497764,91,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:24.497850,92,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:25.497910,93,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:26.499550,94,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:27.497095,95,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:28.498032,96,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:29.497426,97,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:30.497453,98,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:31.497524,99,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:32.498072,100,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:33.496943,101,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:34.497722,102,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:35.498217,103,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:36.497763,104,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:37.498818,105,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:38.497121,106,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:39.497421,107,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:40.497815,108,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:41.497912,109,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:42.498504,110,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:43.498419,111,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:44.497244,112,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:45.501024,113,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:46.497984,114,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:47.498599,115,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:48.497909,116,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:49.497715,117,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:50.497764,118,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:51.499066,119,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:52.498512,120,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:53.497279,121,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:54.497539,122,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:55.498123,123,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:56.497689,124,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:57.498410,125,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:58.498218,126,1,0,0,-1,{},RTTTTT
2023-08-31 02:24:59.498363,127,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:00.498929,128,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:01.497625,129,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:02.498238,130,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:03.498467,131,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:04.497443,132,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:05.497796,133,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:06.497530,134,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:07.497705,135,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:08.497554,136,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:09.497039,137,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:10.497551,138,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:11.498069,139,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:12.496874,140,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:13.497342,141,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:14.497250,142,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:15.497841,143,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:16.497965,144,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:17.496654,145,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:18.497670,146,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:19.498083,147,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:20.498432,148,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:21.497942,149,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:22.499029,150,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:23.498505,151,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:24.498032,152,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:25.497753,153,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:26.497884,154,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:27.499068,155,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:28.498331,156,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:29.498858,157,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:30.498499,158,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:31.498506,159,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:32.498344,160,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:33.498059,161,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:34.497931,162,1,0,0,-1,{},RTTTTT
2023-08-31 02:25:35.498019,163,1,0,0,-1,{},RTTTTT
