TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,ERRS,SLOTS
2023-08-29 02:30:13.689547,60,1,0,{},RTTTTT
2023-08-29 02:30:14.690644,61,1,0,{},RTTTTT
2023-08-29 02:30:15.689369,62,1,0,{},RTTTTT
2023-08-29 02:30:16.688498,63,1,0,{},RTTTTT
2023-08-29 02:30:17.689653,64,1,0,{},RTTTTT
2023-08-29 02:30:18.689711,65,1,0,{},RTTTTT
2023-08-29 02:30:19.690316,66,1,0,{},RTTTTT
2023-08-29 02:30:20.690166,67,1,0,{},RTTTTT
2023-08-29 02:30:21.689827,68,1,0,{},RTTTTT
2023-08-29 02:30:22.690774,69,1,0,{},RTTTTT
2023-08-29 02:30:23.690392,70,1,0,{},RTTTTT
2023-08-29 02:30:24.689161,71,1,0,{},RTTTTT
2023-08-29 02:30:25.690208,72,1,0,{},RTTTTT
2023-08-29 02:30:26.689639,73,1,0,{},RTTTTT
2023-08-29 02:30:27.688755,74,1,0,{},RTTTTT
2023-08-29 02:30:28.689440,75,1,0,{},RTTTTT
2023-08-29 02:30:29.689708,76,1,0,{},RTTTTT
2023-08-29 02:30:30.689733,77,1,0,{},RTTTTT
2023-08-29 02:30:31.689240,78,1,0,{},RTTTTT
2023-08-29 02:30:32.688853,79,1,0,{},RTTTTT
2023-08-29 02:30:33.688942,80,1,0,{},RTTTTT
2023-08-29 02:30:34.689149,81,1,0,{},RTTTTT
2023-08-29 02:30:35.689069,82,1,0,{},RTTTTT
2023-08-29 02:30:36.689500,83,1,0,{},RTTTTT
2023-08-29 02:30:37.688308,84,1,0,{},RTTTTT
2023-08-29 02:30:38.689509,85,1,0,{},RTTTTT
2023-08-29 02:30:39.689067,86,1,0,{},RTTTTT
2023-08-29 02:30:40.690637,87,1,0,{},RTTTTT
2023-08-29 02:30:41.689086,88,1,0,{},RTTTTT
2023-08-29 02:30:42.689648,89,1,0,{},RTTTTT
2023-08-29 02:30:43.689206,90,1,0,{},RTTTTT
2023-08-29 02:30:44.690759,91,1,0,{},RTTTTT
2023-08-29 02:30:45.690514,92,1,0,{},RTTTTT
