TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-08-07 14:00:11],1,1,0,SLTS:RTTTTT
[2023-08-07 14:00:12],2,1,0,SLTS:RTTTTT
[2023-08-07 14:00:13],3,1,0,SLTS:RTTTTT
[2023-08-07 14:00:14],4,1,0,SLTS:RTTTTT
[2023-08-07 14:00:15],5,1,0,SLTS:RTTTTT
[2023-08-07 14:00:16],6,1,0,SLTS:RTTTTT
[2023-08-07 14:00:17],7,1,0,SLTS:RTTTTT
[2023-08-07 14:00:18],8,1,0,SLTS:RTTTTT
[2023-08-07 14:00:19],9,2,1,SLTS:CHRTTT
[2023-08-07 14:00:20],10,1,0,SLTS:RTTTTT
[2023-08-07 14:00:21],11,2,1,SLTS:CHHRTT
[2023-08-07 14:00:22],12,1,0,SLTS:RTTTTT
[2023-08-07 14:00:23],13,1,0,SLTS:RTTTTT
[2023-08-07 14:00:24],14,1,0,SLTS:RTTTTT
[2023-08-07 14:00:25],15,1,0,SLTS:RTTTTT
[2023-08-07 14:00:26],16,1,0,SLTS:RTTTTT
[2023-08-07 14:00:27],17,1,0,SLTS:RTTTTT
[2023-08-07 14:00:28],18,1,0,SLTS:RTTTTT
[2023-08-07 14:00:29],19,2,1,SLTS:CRTTTT
[2023-08-07 14:00:30],20,1,0,SLTS:RTTTTT
[2023-08-07 14:00:31],21,2,1,SLTS:CRTTTT
[2023-08-07 14:00:32],22,1,0,SLTS:RTTTTT
[2023-08-07 14:00:33],23,1,0,SLTS:RTTTTT
[2023-08-07 14:00:34],24,1,0,SLTS:RTTTTT
[2023-08-07 14:00:35],25,2,1,SLTS:CRTTTT
[2023-08-07 14:00:36],26,1,0,SLTS:RTTTTT
[2023-08-07 14:00:37],27,2,1,SLTS:CRTTTT
[2023-08-07 14:00:38],28,3,3,SLTS:CCHCHE
[2023-08-07 14:00:39],29,1,0,SLTS:RTTTTT
[2023-08-07 14:00:40],30,1,0,SLTS:RTTTTT
[2023-08-07 14:00:41],31,1,0,SLTS:RTTTTT
[2023-08-07 14:00:42],32,1,0,SLTS:RTTTTT
[2023-08-07 14:00:43],33,4,4,SLTS:CCHHCC
[2023-08-07 14:00:44],34,2,1,SLTS:CRTTTT
[2023-08-07 14:00:45],35,1,0,SLTS:RTTTTT
[2023-08-07 14:00:46],36,1,0,SLTS:RTTTTT
[2023-08-07 14:00:47],37,1,0,SLTS:RTTTTT
[2023-08-07 14:00:48],38,1,0,SLTS:RTTTTT
[2023-08-07 14:00:49],39,1,0,SLTS:RTTTTT
[2023-08-07 14:00:50],40,1,0,SLTS:RTTTTT
[2023-08-07 14:00:51],41,1,0,SLTS:RTTTTT
[2023-08-07 14:00:52],42,3,3,SLTS:CHCHCE
[2023-08-07 14:00:53],43,1,0,SLTS:RTTTTT
[2023-08-07 14:00:54],44,2,1,SLTS:CRTTTT
[2023-08-07 14:00:55],45,1,0,SLTS:RTTTTT
[2023-08-07 14:00:56],46,1,0,SLTS:RTTTTT
[2023-08-07 14:00:57],47,2,1,SLTS:CRTTTT
[2023-08-07 14:00:58],48,1,0,SLTS:RTTTTT
[2023-08-07 14:00:59],49,2,1,SLTS:CRTTTT
[2023-08-07 14:01:00],50,1,0,SLTS:RTTTTT
[2023-08-07 14:01:01],51,1,0,SLTS:RTTTTT
[2023-08-07 14:01:02],52,1,0,SLTS:RTTTTT
[2023-08-07 14:01:03],53,1,0,SLTS:RTTTTT
[2023-08-07 14:01:04],54,1,0,SLTS:RTTTTT
[2023-08-07 14:01:05],55,1,0,SLTS:RTTTTT
[2023-08-07 14:01:06],56,1,0,SLTS:RTTTTT
[2023-08-07 14:01:07],57,1,0,SLTS:RTTTTT
[2023-08-07 14:01:08],58,1,0,SLTS:RTTTTT
[2023-08-07 14:01:09],59,5,4,SLTS:CCCCRT
[2023-08-07 14:01:10],60,1,0,SLTS:RTTTTT
[2023-08-07 14:01:11],61,1,0,SLTS:RTTTTT
[2023-08-07 14:01:12],62,1,0,SLTS:RTTTTT
[2023-08-07 14:01:13],63,1,0,SLTS:RTTTTT
[2023-08-07 14:01:14],64,1,0,SLTS:RTTTTT
[2023-08-07 14:01:15],65,4,4,SLTS:CHCCHC
[2023-08-07 14:01:16],66,2,1,SLTS:CRTTTT
[2023-08-07 14:01:17],67,3,3,SLTS:CCHHCE
[2023-08-07 14:01:18],68,1,0,SLTS:RTTTTT
[2023-08-07 14:01:19],69,1,0,SLTS:RTTTTT
[2023-08-07 14:01:20],70,1,0,SLTS:RTTTTT
[2023-08-07 14:01:21],71,1,0,SLTS:RTTTTT
[2023-08-07 14:01:22],72,1,0,SLTS:RTTTTT
[2023-08-07 14:01:23],73,1,0,SLTS:RTTTTT
[2023-08-07 14:01:24],74,1,0,SLTS:RTTTTT
[2023-08-07 14:01:25],75,1,0,SLTS:RTTTTT
[2023-08-07 14:01:26],76,1,0,SLTS:RTTTTT
[2023-08-07 14:01:27],77,1,0,SLTS:RTTTTT
[2023-08-07 14:01:28],78,1,0,SLTS:RTTTTT
[2023-08-07 14:01:29],79,1,0,SLTS:RTTTTT
[2023-08-07 14:01:30],80,1,0,SLTS:RTTTTT
[2023-08-07 14:01:31],81,1,0,SLTS:RTTTTT
[2023-08-07 14:01:32],82,1,0,SLTS:RTTTTT
[2023-08-07 14:01:33],83,1,0,SLTS:RTTTTT
[2023-08-07 14:01:34],84,1,0,SLTS:RTTTTT
[2023-08-07 14:01:35],85,1,0,SLTS:RTTTTT
[2023-08-07 14:01:36],86,1,0,SLTS:RTTTTT
[2023-08-07 14:01:37],87,4,4,SLTS:CCHHCC
[2023-08-07 14:01:38],88,1,0,SLTS:RTTTTT
[2023-08-07 14:01:39],89,1,0,SLTS:RTTTTT
[2023-08-07 14:01:40],90,1,0,SLTS:RTTTTT
[2023-08-07 14:01:41],91,1,0,SLTS:RTTTTT
[2023-08-07 14:01:42],92,3,2,SLTS:CCHRTT
[2023-08-07 14:01:43],93,4,4,SLTS:CCCHHC
[2023-08-07 14:01:44],94,1,0,SLTS:RTTTTT
[2023-08-07 14:01:45],95,1,0,SLTS:RTTTTT
[2023-08-07 14:01:46],96,1,0,SLTS:RTTTTT
[2023-08-07 14:01:47],97,1,0,SLTS:RTTTTT
[2023-08-07 14:01:48],98,1,0,SLTS:RTTTTT
[2023-08-07 14:01:49],99,1,0,SLTS:RTTTTT
[2023-08-07 14:01:50],100,1,0,SLTS:RTTTTT
[2023-08-07 14:01:51],101,1,0,SLTS:RTTTTT
[2023-08-07 14:01:52],102,1,0,SLTS:RTTTTT
[2023-08-07 14:01:53],103,1,0,SLTS:RTTTTT
[2023-08-07 14:01:54],104,1,0,SLTS:RTTTTT
[2023-08-07 14:01:55],105,5,5,SLTS:HCCCCC
[2023-08-07 14:01:56],106,1,0,SLTS:RTTTTT
[2023-08-07 14:01:57],107,1,0,SLTS:RTTTTT
[2023-08-07 14:01:58],108,1,0,SLTS:RTTTTT
[2023-08-07 14:01:59],109,1,0,SLTS:RTTTTT
[2023-08-07 14:02:00],110,1,0,SLTS:RTTTTT
[2023-08-07 14:02:01],111,1,0,SLTS:RTTTTT
[2023-08-07 14:02:02],112,1,0,SLTS:RTTTTT
[2023-08-07 14:02:03],113,1,0,SLTS:RTTTTT
[2023-08-07 14:02:04],114,1,0,SLTS:RTTTTT
[2023-08-07 14:02:05],115,1,0,SLTS:RTTTTT
[2023-08-07 14:02:06],116,1,0,SLTS:RTTTTT
[2023-08-07 14:02:07],117,1,0,SLTS:RTTTTT
[2023-08-07 14:02:08],118,6,6,SLTS:CCCCCC
[2023-08-07 14:02:09],119,1,0,SLTS:RTTTTT
[2023-08-07 14:02:10],120,1,0,SLTS:RTTTTT
[2023-08-07 14:02:11],121,1,0,SLTS:RTTTTT
[2023-08-07 14:02:12],122,1,0,SLTS:HRTTTT
[2023-08-07 14:02:13],123,1,0,SLTS:RTTTTT
[2023-08-07 14:02:14],124,1,0,SLTS:RTTTTT
[2023-08-07 14:02:15],125,1,0,SLTS:RTTTTT
[2023-08-07 14:02:16],126,2,1,SLTS:CRTTTT
[2023-08-07 14:02:17],127,1,0,SLTS:RTTTTT
[2023-08-07 14:02:18],128,1,0,SLTS:RTTTTT
[2023-08-07 14:02:19],129,1,0,SLTS:RTTTTT
[2023-08-07 14:02:20],130,1,0,SLTS:RTTTTT
[2023-08-07 14:02:21],131,1,0,SLTS:RTTTTT
[2023-08-07 14:02:22],132,2,1,SLTS:CRTTTT
[2023-08-07 14:02:23],133,2,1,SLTS:CRTTTT
[2023-08-07 14:02:24],134,1,0,SLTS:RTTTTT
[2023-08-07 14:02:25],135,1,0,SLTS:RTTTTT
[2023-08-07 14:02:26],136,1,0,SLTS:RTTTTT
[2023-08-07 14:02:27],137,1,0,SLTS:RTTTTT
[2023-08-07 14:02:28],138,1,0,SLTS:RTTTTT
[2023-08-07 14:02:29],139,4,4,SLTS:HCCCCE
[2023-08-07 14:02:30],140,5,5,SLTS:CCCHCC
