TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 13:54:25],2,1,0,SLTS:RTTTTT
[2023-07-31 13:54:25],3,1,0,SLTS:RTTTTT
[2023-07-31 13:54:26],4,2,1,SLTS:CRTTTT
[2023-07-31 13:54:27],5,2,1,SLTS:CRTTTT
[2023-07-31 13:54:28],6,1,0,SLTS:HRTTTT
[2023-07-31 13:54:29],7,1,0,SLTS:RTTTTT
[2023-07-31 13:54:30],8,1,0,SLTS:RTTTTT
[2023-07-31 13:54:31],9,1,0,SLTS:RTTTTT
[2023-07-31 13:54:32],10,1,0,SLTS:RTTTTT
[2023-07-31 13:54:33],11,1,0,SLTS:RTTTTT
[2023-07-31 13:54:34],12,2,1,SLTS:CRTTTT
[2023-07-31 13:54:35],13,2,1,SLTS:CRTTTT
[2023-07-31 13:54:36],14,1,0,SLTS:RTTTTT
[2023-07-31 13:54:37],15,1,0,SLTS:RTTTTT
[2023-07-31 13:54:38],16,1,0,SLTS:RTTTTT
[2023-07-31 13:54:39],17,1,0,SLTS:RTTTTT
[2023-07-31 13:54:40],18,1,0,SLTS:RTTTTT
[2023-07-31 13:54:41],19,1,0,SLTS:RTTTTT
[2023-07-31 13:54:42],20,2,1,SLTS:CRTTTT
[2023-07-31 13:54:43],21,1,0,SLTS:RTTTTT
[2023-07-31 13:54:44],22,1,0,SLTS:RTTTTT
[2023-07-31 13:54:45],23,1,0,SLTS:RTTTTT
[2023-07-31 13:54:46],24,1,0,SLTS:RTTTTT
[2023-07-31 13:54:47],25,1,0,SLTS:RTTTTT
[2023-07-31 13:54:48],26,1,0,SLTS:RTTTTT
[2023-07-31 13:54:49],27,1,0,SLTS:HRTTTT
[2023-07-31 13:54:50],28,1,0,SLTS:RTTTTT
[2023-07-31 13:54:51],29,1,0,SLTS:RTTTTT
[2023-07-31 13:54:52],30,1,0,SLTS:RTTTTT
[2023-07-31 13:54:53],31,1,0,SLTS:RTTTTT
[2023-07-31 13:54:54],32,1,0,SLTS:RTTTTT
[2023-07-31 13:54:55],33,1,0,SLTS:RTTTTT
[2023-07-31 13:54:56],34,2,1,SLTS:HCRTTT
[2023-07-31 13:54:57],35,2,1,SLTS:CHRTTT
[2023-07-31 13:54:58],36,1,0,SLTS:RTTTTT
[2023-07-31 13:54:59],37,1,0,SLTS:RTTTTT
[2023-07-31 13:55:00],38,1,0,SLTS:RTTTTT
[2023-07-31 13:55:01],39,1,0,SLTS:RTTTTT
[2023-07-31 13:55:02],40,2,1,SLTS:CRTTTT
[2023-07-31 13:55:03],41,1,0,SLTS:RTTTTT
[2023-07-31 13:55:04],42,1,0,SLTS:RTTTTT
[2023-07-31 13:55:05],43,1,0,SLTS:RTTTTT
[2023-07-31 13:55:06],44,1,0,SLTS:RTTTTT
[2023-07-31 13:55:07],45,1,0,SLTS:RTTTTT
