TIMESTAMP,ROUND,N_RX,N_ERR_PKTS,SLOTS
[2023-07-31 12:54:43],1,1,0,SLTS:RTTTTT
[2023-07-31 12:54:43],2,1,0,SLTS:RTTTTT
[2023-07-31 12:54:44],3,1,0,SLTS:RTTTTT
[2023-07-31 12:54:45],4,1,0,SLTS:RTTTTT
[2023-07-31 12:54:46],5,1,0,SLTS:RTTTTT
[2023-07-31 12:54:47],6,1,0,SLTS:RTTTTT
[2023-07-31 12:54:48],7,1,0,SLTS:RTTTTT
[2023-07-31 12:54:49],8,1,0,SLTS:RTTTTT
[2023-07-31 12:54:50],9,1,0,SLTS:RTTTTT
[2023-07-31 12:54:51],10,1,0,SLTS:RTTTTT
[2023-07-31 12:54:52],11,1,0,SLTS:RTTTTT
[2023-07-31 12:54:53],12,1,0,SLTS:RTTTTT
[2023-07-31 12:54:54],13,1,0,SLTS:RTTTTT
[2023-07-31 12:54:55],14,1,0,SLTS:RTTTTT
[2023-07-31 12:54:56],15,1,0,SLTS:RTTTTT
[2023-07-31 12:54:57],16,1,0,SLTS:RTTTTT
[2023-07-31 12:54:58],17,1,0,SLTS:RTTTTT
[2023-07-31 12:54:59],18,1,0,SLTS:RTTTTT
[2023-07-31 12:55:00],19,1,0,SLTS:RTTTTT
[2023-07-31 12:55:01],20,1,0,SLTS:RTTTTT
[2023-07-31 12:55:02],21,1,0,SLTS:RTTTTT
[2023-07-31 12:55:03],22,1,0,SLTS:RTTTTT
[2023-07-31 12:55:04],23,1,0,SLTS:RTTTTT
[2023-07-31 12:55:05],24,2,1,SLTS:CRTTTT
[2023-07-31 12:55:06],25,1,0,SLTS:RTTTTT
[2023-07-31 12:55:07],26,1,0,SLTS:RTTTTT
[2023-07-31 12:55:08],27,1,0,SLTS:RTTTTT
[2023-07-31 12:55:09],28,1,0,SLTS:RTTTTT
[2023-07-31 12:55:10],29,1,0,SLTS:RTTTTT
[2023-07-31 12:55:11],30,1,0,SLTS:RTTTTT
[2023-07-31 12:55:12],31,1,0,SLTS:RTTTTT
[2023-07-31 12:55:13],32,1,0,SLTS:RTTTTT
[2023-07-31 12:55:14],33,1,0,SLTS:RTTTTT
[2023-07-31 12:55:15],34,1,0,SLTS:RTTTTT
[2023-07-31 12:55:16],35,1,0,SLTS:RTTTTT
[2023-07-31 12:55:17],36,1,0,SLTS:RTTTTT
[2023-07-31 12:55:18],37,1,0,SLTS:RTTTTT
[2023-07-31 12:55:19],38,1,0,SLTS:RTTTTT
[2023-07-31 12:55:20],39,1,0,SLTS:RTTTTT
[2023-07-31 12:55:21],40,1,0,SLTS:RTTTTT
[2023-07-31 12:55:22],41,1,0,SLTS:RTTTTT
[2023-07-31 12:55:23],42,1,0,SLTS:RTTTTT
[2023-07-31 12:55:24],43,1,0,SLTS:RTTTTT
[2023-07-31 12:55:25],44,1,0,SLTS:RTTTTT
[2023-07-31 12:55:26],45,1,0,SLTS:RTTTTT
[2023-07-31 12:55:27],46,1,0,SLTS:RTTTTT
[2023-07-31 12:55:28],47,1,0,SLTS:RTTTTT
[2023-07-31 12:55:29],48,1,0,SLTS:RTTTTT
[2023-07-31 12:55:30],49,1,0,SLTS:RTTTTT
[2023-07-31 12:55:31],50,1,0,SLTS:RTTTTT
[2023-07-31 12:55:32],51,2,1,SLTS:CRTTTT
[2023-07-31 12:55:33],52,1,0,SLTS:RTTTTT
[2023-07-31 12:55:34],53,1,0,SLTS:RTTTTT
[2023-07-31 12:55:35],54,1,0,SLTS:RTTTTT
[2023-07-31 12:55:36],55,2,1,SLTS:HCHRTT
[2023-07-31 12:55:37],56,1,0,SLTS:RTTTTT
[2023-07-31 12:55:38],57,1,0,SLTS:RTTTTT
[2023-07-31 12:55:39],58,1,0,SLTS:RTTTTT
